step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
187,8986600,4516,9559,28.990005,,0,10,9,108,34922,872,3098,8951678,18,164,120,1,30234,1,50,1,2076476,1,2987873,1,428552,1,115644,1,3299938,1,12791,1,266865,1,6987,4,513951,4,66864,4,794911,4,1617710,8,2405062,108,4461,12,3198,1,26094,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,16958,1,28,1,9559,1,4516,1,16986,1,9559,1,0,1
188,8636800,4519,9559,28.990013,,0,10,9,108,35371,932,2457,8601429,18,164,60,1,24019,1,50,1,1859102,1,2911796,1,428582,1,119253,1,3246016,1,12551,1,274885,1,7087,4,515295,4,66303,4,793477,4,1562354,8,2348954,108,4421,12,3098,1,20139,1,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,16958,1,28,1,9559,1,4519,1,16986,1,9559,1,0,1
189,8711400,4519,9559,28.990015,,0,10,9,108,35599,1153,2397,8675801,18,164,10,1,24199,1,70,1,1837560,1,2960295,1,428582,1,116696,1,3295878,1,12511,1,267196,1,7027,4,522492,4,66744,4,822719,4,1582824,8,2398686,108,4461,12,3168,1,20049,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,16956,1,32,1,9559,1,4519,1,16988,1,9559,1,0,1
190,8637300,4519,9559,28.990025,,0,10,9,108,33496,952,2417,8603804,18,164,50,1,23317,1,20,1,1855624,1,2930432,1,428522,1,116346,1,3236493,1,13002,1,271115,1,7047,4,512598,4,65731,4,786620,4,1566434,8,2346157,108,4481,12,3138,1,20340,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,16964,1,28,1,9559,1,4519,1,16992,1,9559,1,0,1
191,8729100,4520,9559,28.99004,,0,10,9,108,37570,942,2827,8691530,18,164,40,1,24239,1,30,1,1863182,1,2910292,1,428532,1,115343,1,3337290,1,12581,1,268419,1,7238,4,530993,4,67035,4,802880,4,1634381,8,2429923,108,4511,12,3178,1,19708,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,16962,1,32,1,9559,1,4520,1,16994,1,9559,1,0,1
192,8661100,4522,9559,28.990047,,0,10,9,108,36324,932,2467,8624776,18,164,60,1,23387,1,30,1,1865729,1,2920898,1,428582,1,118340,1,3255279,1,12471,1,274945,1,7087,4,515686,4,66433,4,793728,4,1571316,8,2358086,108,4491,12,2987,1,19668,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,16969,1,32,1,9559,1,4522,1,17001,1,9559,1,0,1
193,8860600,4521,9559,28.990053,,0,10,9,108,82698,1043,2396,8777902,18,164,50,1,23357,1,80,1,1836628,1,2965147,1,428552,1,200372,1,3311146,1,12571,1,297851,1,7238,4,523254,4,67175,4,807111,4,1581782,8,2381965,108,4531,12,3308,1,19849,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,16970,1,32,1,9559,1,4521,1,17002,1,9559,1,0,1
194,8743900,4522,9559,28.990055,,0,10,9,108,32642,992,2367,8711258,18,164,90,1,23387,1,20,1,1859654,1,2980374,1,428512,1,115223,1,3291187,1,12811,1,268900,1,7087,4,526011,4,66764,4,804043,4,1591045,8,2384230,108,8491,12,3318,1,20480,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,16974,1,36,1,9559,1,4522,1,17010,1,9559,1,0,1
195,8759700,4521,9559,28.99006,,0,10,9,108,36362,832,2476,8723338,18,164,70,1,23618,1,110,1,1858571,1,2970961,1,428512,1,117990,1,3310935,1,12571,1,278654,1,7198,4,527946,4,67355,4,817145,4,1586002,8,2392160,108,8511,12,3108,1,20190,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,16966,1,36,1,9559,1,4521,1,17002,1,9559,1,0,1
196,8687800,4522,9559,28.99006,,0,10,9,108,37882,872,2356,8649918,18,164,10,1,23387,1,40,1,1835575,1,2925028,1,428522,1,128044,1,3296781,1,12531,1,281030,1,7067,4,522633,4,67105,4,806439,4,1586333,8,2381885,108,8531,12,3178,1,19638,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,16971,1,36,1,9559,1,4522,1,17007,1,9559,1,0,1
197,8697900,4523,9559,28.990076,,0,10,9,108,37847,952,2316,8660053,18,164,50,1,23207,1,40,1,1840767,1,2999000,1,428572,1,120085,1,3235801,1,12531,1,270023,1,6737,4,511636,4,66132,4,790811,4,1563808,8,2343902,108,8401,12,3418,1,19799,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,16965,1,40,1,9559,1,4523,1,17005,1,9559,1,0,1
198,8783400,4523,9559,28.990084,,0,10,9,108,40424,942,2436,8742976,18,164,60,1,23237,1,40,1,1860917,1,2957749,1,428451,1,124786,1,3334934,1,12801,1,279135,1,6917,4,527214,4,67586,4,808935,4,1618462,8,2416410,108,8551,12,3178,1,20029,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,16961,1,40,1,9559,1,4523,1,17001,1,9559,1,0,1
199,8719000,4524,9559,28.990086,,0,10,9,108,37375,982,2427,8681625,18,164,60,1,23768,1,100,1,1894960,1,2915505,1,428582,1,115945,1,3290154,1,12551,1,268419,1,7107,4,519084,4,66473,4,798048,4,1604417,8,2391599,108,8441,12,3228,1,19879,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,16962,1,36,1,9559,1,4524,1,16998,1,9559,1,0,1
200,8692400,4522,9559,28.990088,,0,10,9,108,36588,922,2857,8655812,18,164,40,1,23427,1,40,1,1830683,1,2943373,1,428532,1,120225,1,3296670,1,12821,1,270644,1,6997,4,513230,4,66313,4,797918,4,1614663,8,2401243,108,8481,12,3228,1,20190,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,16960,1,36,1,9559,1,4522,1,16996,1,9559,1,0,1
201,8710800,4522,9559,28.990097,,0,10,9,108,37986,962,2327,8672814,18,164,40,1,23778,1,90,1,1885257,1,2954892,1,428572,1,119734,1,3247961,1,12491,1,266083,1,6777,4,514473,4,66312,4,797718,4,1570414,8,2357465,108,8340,12,3118,1,19628,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,16962,1,36,1,9559,1,4522,1,16998,1,9559,1,0,1
202,8721000,4521,9559,28.99011,,0,10,9,108,35525,952,2928,8685475,18,164,50,1,23347,1,20,1,1870540,1,2919585,1,428592,1,122561,1,3307908,1,12872,1,267035,1,6837,4,518332,4,79224,4,801868,4,1608217,8,2402626,108,4531,12,3188,1,19718,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,16968,1,32,1,9559,1,4521,1,17000,1,9559,1,0,1
203,8679700,4525,9559,28.990112,,0,10,9,108,34554,922,2607,8645146,18,164,30,1,23959,1,10,1,1844396,1,2919374,1,428562,1,122270,1,3294094,1,12451,1,268589,1,6897,4,520327,4,67867,4,799462,4,1604518,8,2396821,108,4551,12,3128,1,19919,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,16979,1,32,1,9559,1,4525,1,17011,1,9559,1,0,1
204,8737900,4526,9559,28.990108,,0,10,9,108,39042,812,2657,8698858,18,164,40,1,23107,1,40,1,1840697,1,2948937,1,428642,1,128165,1,3316780,1,12451,1,278784,1,6847,4,520938,4,67085,4,801256,4,1616307,8,2406365,108,8541,12,3128,1,19177,1,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,16986,1,36,1,9559,1,4526,1,17022,1,9559,1,0,1
205,8673000,4524,9559,28.990114,,0,10,9,108,36916,942,2246,8636084,18,164,50,1,23357,1,20,1,1829199,1,2968144,1,428612,1,123102,1,3251058,1,12541,1,270544,1,6767,4,514703,4,67446,4,794670,4,1571146,8,2355180,108,8391,12,3148,1,19227,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,16972,1,36,1,9559,1,4524,1,17008,1,9559,1,0,1
206,8960900,4523,9559,28.99012,,0,10,9,108,51165,1493,2677,8909735,18,164,50,1,23337,1,20,1,1867313,1,2925249,1,428552,1,180443,1,3471920,1,12852,1,336596,1,7448,4,557939,4,69009,4,859078,4,1613400,8,2461079,108,8721,12,3589,1,20871,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,16977,1,36,1,9559,1,4523,1,17013,1,9559,1,0,1
207,8940700,4523,9559,28.990118,,0,10,9,108,34413,882,2196,8906287,18,164,140,1,29613,1,40,1,2123271,1,2894363,1,428612,1,124004,1,3293773,1,12471,1,296628,1,6947,4,519565,4,66563,4,802289,4,1575848,8,2367530,108,8411,12,3198,1,19398,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,16970,1,36,1,9559,1,4523,1,17006,1,9559,1,0,1
208,8644400,4523,9559,28.990112,,0,10,9,108,37127,952,2266,8607273,18,164,60,1,23167,1,20,1,1834432,1,2955704,1,428552,1,118481,1,3234387,1,12471,1,269120,1,6957,4,510463,4,65701,4,791111,4,1565021,8,2345536,108,8330,12,3228,1,19307,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,16969,1,36,1,9559,1,4523,1,17005,1,9559,1,0,1
209,8696600,4522,9559,28.990116,,0,10,9,108,38382,882,2356,8658218,18,164,30,1,23077,1,100,1,1836136,1,2957899,1,428532,1,118070,1,3281543,1,12831,1,273231,1,7168,4,514142,4,67024,4,807251,4,1586012,8,2382456,108,8451,12,3148,1,20139,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,16966,1,36,1,9559,1,4522,1,17002,1,9559,1,0,1
210,8769100,4522,9559,28.990122,,0,10,9,108,32770,802,2386,8736330,18,164,70,1,23869,1,40,1,1884695,1,2991020,1,428582,1,115343,1,3280150,1,12561,1,275256,1,7087,4,512387,4,66754,4,795813,4,1594734,8,2379760,108,8401,12,3469,1,21403,1,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,16964,1,36,1,9559,1,4522,1,17000,1,9559,1,0,1
211,8637100,4523,9559,28.990128,,0,10,9,108,34248,903,2346,8602852,18,164,30,1,23257,1,30,1,1834362,1,2919164,1,431699,1,121007,1,3260832,1,12471,1,276298,1,6967,4,513580,4,66723,4,797236,4,1574003,8,2360433,108,8461,12,3047,1,19618,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,16963,1,36,1,9559,1,4523,1,16999,1,9559,1,0,1
212,8648000,4523,9559,28.990124,,0,10,9,108,37128,861,2397,8610872,18,164,50,1,23227,1,100,1,1849028,1,2944085,1,428562,1,115503,1,3237816,1,12501,1,268208,1,7148,4,512548,4,65822,4,788626,4,1568500,8,2346278,108,8451,12,3128,1,20440,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,16961,1,40,1,9559,1,4523,1,17001,1,9559,1,0,1
213,8647100,4523,9559,28.99013,,0,10,9,108,36669,913,2467,8610431,18,164,50,1,23347,1,20,1,1851815,1,2933198,1,428562,1,117408,1,3243209,1,12821,1,268409,1,7047,4,512758,4,66232,4,789929,4,1572208,8,2351270,108,8401,12,3148,1,19989,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,16963,1,40,1,9559,1,4523,1,17003,1,9559,1,0,1
214,9201600,4524,9559,28.990137,,0,10,9,108,53600,1393,2688,9148000,18,164,211,1,75124,1,90,1,2113166,1,3116308,1,428642,1,116997,1,3284611,1,12852,1,270704,1,10135,4,518192,4,67014,4,802910,4,1589100,8,2380882,108,8441,12,3098,1,19578,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,16965,1,40,1,9559,1,4524,1,17005,1,9559,1,0,1
215,8723100,4524,9559,28.990137,,0,10,9,108,35089,1283,2357,8688011,18,164,40,1,24079,1,30,1,1834161,1,2931925,1,428552,1,121468,1,3334924,1,12831,1,275105,1,11218,4,539414,4,67215,4,814910,4,1600388,8,2403679,108,9263,12,3148,1,19668,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,16967,1,40,1,9559,1,4524,1,17007,1,9559,1,0,1
216,8664400,4526,9559,28.990137,,0,10,9,108,34752,952,2276,8629648,18,164,170,1,23899,1,80,1,1835033,1,2960997,1,428482,1,119102,1,3249384,1,12501,1,270464,1,7047,4,515014,4,66072,4,793868,4,1569361,8,2352573,108,8381,12,3078,1,21052,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,16971,1,40,1,9559,1,4526,1,17011,1,9559,1,0,1
217,8742200,4524,9559,28.990143,,0,10,9,108,37859,852,2636,8704341,18,164,10,1,23167,1,90,1,1853248,1,2930883,1,428532,1,119583,1,3336017,1,12811,1,269952,1,7037,4,520928,4,67937,4,819210,4,1623484,8,2431497,108,8561,12,3198,1,20831,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,16971,1,40,1,9559,1,4524,1,17011,1,9559,1,0,1
218,8679900,4525,9559,28.990149,,0,10,9,108,34774,892,2396,8645126,18,164,50,1,23869,1,40,1,1855704,1,2910894,1,428562,1,119152,1,3294375,1,12481,1,272699,1,7097,4,520317,4,66794,4,802339,4,1598994,8,2390496,108,8441,12,3027,1,19748,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,16980,1,40,1,9559,1,4525,1,17020,1,9559,1,0,1
219,8678500,4524,9559,28.990149,,0,10,9,108,38657,932,2306,8639843,18,164,50,1,23006,1,30,1,1833830,1,2957799,1,429273,1,119022,1,3264371,1,12461,1,282634,1,7117,4,516498,4,68468,4,795733,4,1567777,8,2352824,108,8381,12,3158,1,19528,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,16981,1,40,1,9559,1,4524,1,17021,1,9559,1,0,1
220,8662900,4523,9559,28.990152,,0,10,9,108,36319,972,2267,8626581,18,164,20,1,23137,1,30,1,1831805,1,2964876,1,428622,1,118381,1,3247169,1,12541,1,268659,1,7007,4,512879,4,66283,4,792405,4,1573532,8,2355279,108,8391,12,3037,1,19959,1,2436,1,0,0,0,0,0,0,0,0,0,0,0,0,16980,1,40,1,9559,1,4523,1,17020,1,9559,1,0,1
221,8927600,4522,9559,28.99016,,0,10,9,108,38866,1353,2467,8888734,18,164,50,1,23177,1,80,1,1875382,1,3079497,1,428572,1,121959,1,3346733,1,13283,1,300838,1,7328,4,527715,4,67496,4,812324,4,1601871,8,2403157,108,8571,12,3168,1,22064,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,16978,1,40,1,9559,1,4522,1,17018,1,9559,1,0,1
222,8806800,4522,9559,28.990164,,0,10,9,108,32958,862,2456,8773842,18,164,80,1,24059,1,40,1,1889637,1,3016132,1,428602,1,118631,1,3283929,1,12731,1,280168,1,7258,4,519174,4,66904,4,807632,4,1573862,8,2370638,108,8401,12,3248,1,22295,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,16976,1,40,1,9559,1,4522,1,17016,1,9559,1,0,1
223,8772400,4520,9559,28.990162,,0,10,9,108,36130,892,2487,8736270,18,164,50,1,23387,1,30,1,1838011,1,3062836,1,428672,1,117328,1,3253394,1,12561,1,276118,1,7007,4,512959,4,66162,4,792074,4,1571958,8,2353174,108,8371,12,3138,1,20550,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,16977,1,36,1,9559,1,4520,1,17013,1,9559,1,0,1
224,8661800,4521,9559,28.99016,,0,10,9,108,32533,822,2326,8629267,18,164,30,1,23327,1,70,1,1837098,1,2960606,1,428592,1,117609,1,3249374,1,12561,1,275847,1,6977,4,514723,4,66062,4,792766,4,1565692,8,2347751,108,8381,12,3348,1,20671,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,16971,1,36,1,9559,1,4521,1,17007,1,9559,1,0,1
225,8726500,4522,9559,28.990166,,0,11,9,108,34098,1363,2838,8692402,18,176,30,1,23458,1,20,1,1886750,1,2933268,1,428983,1,118441,1,3288921,1,12531,1,274464,1,7017,4,518091,4,67446,4,813416,4,1581832,8,2379589,108,12821,24,3108,1,19668,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,16973,1,40,1,9559,1,4522,1,17013,1,9559,1,0,1
226,8734600,4521,9559,28.990166,,0,11,9,108,32605,1123,2777,8701995,18,176,50,1,23337,1,110,1,1845028,1,2918272,1,428642,1,118431,1,3355284,1,12842,1,298162,1,7097,4,547213,4,67295,4,811852,4,1595716,8,2391919,108,12872,24,3228,1,21002,1,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,16968,1,40,1,9559,1,4521,1,17008,1,9559,1,0,1
227,8673900,4522,9559,28.990166,,0,11,9,108,30809,942,2577,8643091,18,176,130,1,23808,1,30,1,1859834,1,2951253,1,428582,1,119934,1,3246958,1,12561,1,269632,1,7007,4,513159,4,68458,4,792926,4,1569673,8,2347351,108,12671,24,3188,1,19528,1,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,16980,1,40,1,9559,1,4522,1,17020,1,9559,1,0,1
228,8724200,4521,9559,28.990168,,0,11,9,108,31748,862,2577,8692452,18,176,40,1,23267,1,30,1,1845409,1,2960936,1,428552,1,116666,1,3305001,1,12551,1,269050,1,7027,4,520006,4,66774,4,801437,4,1614793,8,2400811,108,12842,24,3148,1,19448,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,16979,1,40,1,9559,1,4521,1,17019,1,9559,1,0,1
229,8691300,4519,9559,28.990175,,0,11,9,108,33322,942,2576,8657978,18,176,60,1,23347,1,20,1,1879322,1,2904849,1,428592,1,116406,1,3292510,1,12872,1,271697,1,7117,4,526422,4,66804,4,804574,4,1588689,8,2377865,108,12821,24,3178,1,20540,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,16977,1,40,1,9559,1,4519,1,17017,1,9559,1,0,1
230,8740700,4521,9559,28.990171,,0,11,9,108,35477,942,2567,8705223,18,176,30,1,23889,1,80,1,1839755,1,2918582,1,428642,1,118451,1,3363344,1,12451,1,353317,1,7127,4,518422,4,66754,4,801968,4,1589421,8,2376061,108,12761,24,3138,1,19809,1,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,16974,1,44,1,9559,1,4521,1,17018,1,9559,1,0,1
231,8671800,4522,9559,28.990166,,0,11,9,108,36288,882,2457,8635512,18,176,50,1,23327,1,30,1,1854511,1,2943484,1,428472,1,118641,1,3254457,1,12541,1,268409,1,6987,4,515726,4,65862,4,797006,4,1573893,8,2355761,108,12681,24,3098,1,20009,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,16973,1,44,1,9559,1,4522,1,17017,1,9559,1,0,1
232,8780500,4523,9559,28.990173,,0,11,9,108,39028,922,2737,8741472,18,176,60,1,23337,1,10,1,1848597,1,2996223,1,428552,1,118601,1,3313271,1,12821,1,279456,1,7057,4,520146,4,67065,4,804855,4,1606543,8,2395849,108,12811,24,3158,1,21503,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,16986,1,40,1,9559,1,4523,1,17026,1,9559,1,0,1
233,8703300,4527,9559,28.990175,,0,11,9,108,32872,862,2587,8670428,18,176,50,1,23638,1,30,1,1884425,1,2912237,1,428552,1,118401,1,3290545,1,12551,1,269772,1,7148,4,519425,4,66513,4,799703,4,1601300,8,2385574,108,12841,24,3218,1,20049,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,16992,1,44,1,9559,1,4527,1,17036,1,9559,1,0,1
234,8729800,4523,9559,28.990168,,0,11,9,108,36827,992,2587,8692973,18,176,20,1,23277,1,20,1,1840477,1,3005235,1,428622,1,120957,1,3261865,1,12501,1,276579,1,7077,4,516618,4,66664,4,799793,4,1567978,8,2352493,108,12691,24,3268,1,20380,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,16988,1,44,1,9559,1,4523,1,17032,1,9559,1,0,1
235,8667900,4525,9559,28.99017,,0,11,9,108,37420,892,2566,8630480,18,176,30,1,23287,1,10,1,1837409,1,2945950,1,428542,1,119644,1,3263048,1,12561,1,268770,1,7067,4,514402,4,66383,4,798600,4,1581210,8,2364533,108,12711,24,3258,1,19929,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,16992,1,44,1,9559,1,4525,1,17036,1,9559,1,0,1
236,8707400,4525,9559,28.990175,,0,11,9,108,48761,952,2467,8658639,18,176,20,1,23327,1,30,1,1858982,1,2959824,1,428492,1,118000,1,3257073,1,12892,1,270063,1,7027,4,514322,4,65972,4,792465,4,1579075,8,2356403,108,12671,24,3338,1,21252,1,2606,1,0,0,0,0,0,0,0,0,0,0,0,0,16990,1,44,1,9559,1,4525,1,17034,1,9559,1,0,1
237,8691600,4526,9559,28.990175,,0,11,9,108,35597,832,2867,8656003,18,176,40,1,23869,1,100,1,1865167,1,2915304,1,428562,1,117749,1,3292640,1,12571,1,268790,1,7117,4,521730,4,67826,4,800956,4,1599966,8,2385133,108,12922,24,3068,1,19879,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,16991,1,48,1,9559,1,4526,1,17039,1,9559,1,0,1
238,8727200,4525,9559,28.990175,,0,11,9,108,34798,992,2517,8692402,18,176,100,1,23407,1,70,1,1913496,1,2917680,1,428572,1,122230,1,3274285,1,12561,1,276138,1,7027,4,520347,4,66283,4,798921,4,1578815,8,2362468,108,12751,24,3288,1,19969,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,16997,1,44,1,9559,1,4525,1,17041,1,9559,1,0,1
239,8728300,4524,9559,28.990175,,0,11,9,108,38685,882,2898,8689615,18,176,90,1,23227,1,30,1,1832617,1,2963102,1,428522,1,119122,1,3310093,1,12811,1,274524,1,6967,4,516066,4,67987,4,812755,4,1604457,8,2401312,108,13002,24,3318,1,20550,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,16995,1,44,1,9559,1,4524,1,17039,1,9559,1,0,1
240,8968700,4524,9559,28.990175,,0,11,9,108,38374,1033,3168,8930326,18,176,20,1,26766,1,40,1,1880395,1,3025134,1,428592,1,122200,1,3434128,1,13052,1,386438,1,8160,4,524678,4,67115,4,818418,4,1588889,8,2391258,108,12882,24,3188,1,33141,1,3068,1,0,0,0,0,0,0,0,0,0,0,0,0,17006,1,44,1,9559,1,4524,1,17050,1,9559,1,0,1
241,8863900,4521,9559,28.990175,,0,11,9,108,37559,963,3198,8826341,18,176,50,1,26605,1,70,1,1879222,1,2933489,1,428552,1,117057,1,3428303,1,12992,1,320517,1,7448,4,546561,4,67335,4,819200,4,1632416,8,2435366,108,13052,24,3258,1,28049,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,16992,1,44,1,9559,1,4521,1,17036,1,9559,1,0,1
242,8745100,4520,9559,28.990175,,0,11,9,108,32539,862,2597,8712561,18,176,30,1,24029,1,90,1,1884535,1,2952746,1,428592,1,119583,1,3290385,1,12571,1,305800,1,7007,4,516087,4,65972,4,797728,4,1567597,8,2350087,108,12641,24,3128,1,23768,1,2436,1,0,0,0,0,0,0,0,0,0,0,0,0,17003,1,44,1,9559,1,4520,1,17047,1,9559,1,0,1
243,8985300,4520,9559,28.990175,,0,11,9,108,64999,1373,2596,8920301,18,176,60,1,23297,1,50,1,1842391,1,2968836,1,428472,1,147963,1,3496260,1,12972,1,351031,1,7659,4,559944,4,71916,4,864151,4,1613089,8,2461421,108,13222,24,3358,1,21212,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17000,1,44,1,9559,1,4520,1,17044,1,9559,1,0,1
244,8979500,4521,9559,28.990171,,0,11,9,108,36162,1464,2867,8943338,18,176,160,1,31267,1,50,1,2133035,1,2937389,1,428592,1,116145,1,3284230,1,12471,1,273160,1,14877,4,519936,4,65972,4,798820,4,1584328,8,2367299,108,12982,24,3448,1,19758,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17000,1,44,1,9559,1,4521,1,17044,1,9559,1,0,1
245,8684400,4520,9559,28.990164,,0,11,9,108,32117,872,2427,8652283,18,176,50,1,23157,1,100,1,1835515,1,2962270,1,428582,1,124766,1,3265323,1,12521,1,279285,1,6867,4,516688,4,65962,4,796695,4,1573812,8,2355399,108,12681,24,3278,1,19368,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,16998,1,44,1,9559,1,4520,1,17042,1,9559,1,0,1
246,8667100,4521,9559,28.990164,,0,11,9,108,36049,892,2577,8631051,18,176,60,1,23237,1,20,1,1841118,1,2956676,1,428572,1,120135,1,3248773,1,12461,1,271747,1,6767,4,514001,4,65982,4,794370,4,1570314,8,2349456,108,12651,24,3078,1,19127,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,16997,1,44,1,9559,1,4521,1,17041,1,9559,1,0,1
247,8690200,4521,9559,28.990164,,0,11,9,108,45876,862,2407,8644324,18,176,40,1,23137,1,60,1,1835164,1,2973427,1,428572,1,115293,1,3255710,1,12922,1,270995,1,6977,4,513641,4,66142,4,793277,4,1578755,8,2356913,108,12711,24,3068,1,19458,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,16999,1,44,1,9559,1,4521,1,17043,1,9559,1,0,1
248,8682400,4520,9559,28.990164,,0,11,9,108,39800,952,2446,8642600,18,176,50,1,23808,1,50,1,1868094,1,2906603,1,428542,1,116656,1,3286245,1,12551,1,269552,1,7158,4,521369,4,66794,4,802720,4,1592528,8,2380081,108,12721,24,3098,1,19548,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17001,1,44,1,9559,1,4520,1,17045,1,9559,1,0,1
249,8692100,4522,9559,28.990164,,0,11,9,108,36057,882,2446,8656043,18,176,40,1,23027,1,90,1,1876024,1,2902122,1,428552,1,135462,1,3278255,1,12471,1,278774,1,7188,4,521861,4,66774,4,800254,4,1577281,8,2362357,108,12731,24,3078,1,19608,1,2556,1,0,0,0,0,0,0,0,0,0,0,0,0,17000,1,44,1,9559,1,4522,1,17044,1,9559,1,0,1
250,8715000,4521,9559,28.990164,,0,11,9,108,36863,892,3028,8678137,18,176,40,1,26976,1,40,1,1836457,1,2951985,1,428532,1,117228,1,3304028,1,12852,1,270995,1,7037,4,515234,4,65992,4,796124,4,1620818,8,2401092,108,12821,24,3338,1,20992,1,2606,1,0,0,0,0,0,0,0,0,0,0,0,0,16995,1,44,1,9559,1,4521,1,17039,1,9559,1,0,1
251,8713500,4522,9559,28.990164,,0,11,9,108,37919,852,2386,8675581,18,176,50,1,24280,1,60,1,1885227,1,2943283,1,428602,1,122731,1,3256482,1,14866,1,269892,1,6807,4,514663,4,66022,4,794299,4,1571456,8,2354518,108,8852,24,3218,1,26696,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17008,1,36,1,9559,1,4522,1,17044,1,9559,1,0,1
