step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n
30,18384500,4670,9570,34.680073,,0,13,11,132,55658,1433,3988,18328842,18,207,180,1,30250,1,60,1,588065,1,2937951,1,905674,1,108094,1,13745392,1,13176,1,834072,1,7485,4,609267,4,65760,4,4074161,4,7931874,8,11903412,132,98635,24,5611,1,213112,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,6152,1,27825,1,522295,1,31312,1,16931,1,131,1,9570,1,4670,1,17062,1,9570,1,0,1,1240,1,1,1,0,1
31,17929500,4639,9570,34.593895,,0,13,11,132,58475,1653,5391,17871025,18,207,150,1,23266,1,50,1,474650,1,2781020,1,905734,1,117803,1,13554664,1,13687,1,794574,1,7134,4,605129,4,64327,4,4011527,4,7868839,8,11793635,132,81341,24,5671,1,192882,1,2926,1,0,0,0,0,0,0,0,0,0,0,0,0,4679,1,22354,1,416796,1,30480,1,16699,1,106,1,9570,1,4639,1,16805,1,9570,1,0,1,1240,1,1,1,0,1
32,18027300,4573,9570,34.504993,,0,13,11,132,92138,1683,4650,17935162,18,207,150,1,23747,1,90,1,470953,1,2792282,1,905744,1,109276,1,13616095,1,16823,1,803362,1,8337,4,604087,4,65951,4,4007329,4,7905552,8,11807863,132,100369,24,6102,1,211038,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,4769,1,22645,1,417718,1,25360,1,16368,1,130,1,9570,1,4573,1,16498,1,9570,1,0,1,1240,1,1,1,0,1
33,18596800,4491,9570,34.413364,,0,13,11,132,932825,1283,4198,17663975,18,207,130,1,32374,1,120,1,471083,1,2799606,1,905604,1,105920,1,13330700,1,18437,1,788652,1,7505,4,585821,4,64418,4,3959063,4,7684945,8,11550964,132,88846,24,5311,1,231208,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,4990,1,26262,1,413639,1,25661,1,16106,1,116,1,9570,1,4491,1,16222,1,9570,1,0,1,1240,1,1,1,0,1
34,19622400,5031,9570,34.31901,,0,14,11,132,99142,1212,4439,19523258,18,219,50,1,31963,1,421,1,471674,1,2963080,1,905664,1,122553,1,15014877,1,12976,1,854453,1,7294,4,666541,4,64217,4,4486558,4,8738522,8,12925858,132,294784,36,6012,1,187281,1,2786,1,0,0,0,0,0,0,0,0,0,0,0,0,4789,1,31553,1,409802,1,25250,1,17973,1,388,1,9570,1,5031,1,18361,1,9570,1,0,1,1240,1,1,1,0,1
35,18435500,4806,9570,34.221935,,0,14,11,132,62821,1794,4149,18372679,18,219,140,1,22454,1,60,1,462005,1,2895707,1,905754,1,119086,1,13950678,1,16793,1,821728,1,7475,4,607003,4,66021,4,4143519,4,8125007,8,12174168,132,90209,36,5611,1,170007,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,4689,1,21422,1,410664,1,24879,1,16833,1,118,1,9570,1,4806,1,16951,1,9570,1,0,1,1240,1,1,1,0,1
36,17976600,4646,9570,34.12213,,0,14,11,132,49223,1623,4018,17927377,18,219,150,1,25601,1,130,1,579819,1,2972659,1,905714,1,121411,1,13308757,1,13136,1,824223,1,7435,4,584999,4,64147,4,3942661,4,7698913,8,11542177,132,95379,36,5351,1,176830,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,5952,1,28747,1,513447,1,31132,1,16171,1,126,1,9570,1,4646,1,16297,1,9570,1,0,1,1240,1,1,1,0,1
37,17328700,4535,9570,34.019604,,0,13,10,120,48335,1433,4349,17280365,18,207,130,1,22424,1,50,1,464360,1,2938902,1,905664,1,110008,1,12826090,1,12735,1,766659,1,7314,4,564649,4,65009,4,3812453,4,7462815,8,11024230,120,246689,36,5170,1,138104,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,4659,1,22444,1,411145,1,25801,1,15408,1,325,1,9570,1,4535,1,15733,1,9570,1,0,1,1240,1,1,1,0,1
38,17618400,4502,9570,33.91435,,0,13,11,132,94252,1433,3978,17524148,18,207,150,1,22645,1,50,1,457206,1,2942259,1,905704,1,124276,1,13054633,1,17224,1,856888,1,7134,4,569228,4,65259,4,3828855,4,7518094,8,11262653,132,80319,24,5270,1,199345,1,3126,1,0,0,0,0,0,0,0,0,0,0,0,0,4619,1,22354,1,404762,1,25150,1,15473,1,104,1,9570,1,4502,1,15577,1,9570,1,0,1,1240,1,1,1,0,1
39,19536200,4984,9570,33.806374,,0,14,12,144,102539,1453,5781,19433661,18,219,50,1,32514,1,120,1,474430,1,3109911,1,905664,1,143815,1,14753358,1,13797,1,885484,1,9749,4,635329,4,65339,4,4327333,4,8628935,8,12852533,144,97954,24,6353,1,190788,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,6393,1,29518,1,411826,1,26302,1,17363,1,128,1,9570,1,4984,1,17491,1,9570,1,0,1,1240,1,1,1,0,1
40,19347400,5009,9570,33.69567,,0,15,11,132,54147,1473,4479,19293253,18,231,160,1,23857,1,80,1,467206,1,3151684,1,905694,1,128645,1,14602490,1,13437,1,872268,1,15000,4,631712,4,65149,4,4317183,4,8489028,8,12608539,132,193193,48,5812,1,201970,1,2896,1,0,0,0,0,0,0,0,0,0,0,0,0,4719,1,22675,1,413138,1,26162,1,17089,1,251,1,9570,1,5009,1,17340,1,9570,1,0,1,1240,1,1,1,0,1
41,18305300,4852,9570,33.58224,,0,14,11,132,67979,1313,4309,18237321,18,219,150,1,23166,1,80,1,468829,1,2991637,1,905714,1,124587,1,13703328,1,19829,1,823031,1,7856,4,592093,4,63576,4,4047018,4,7993657,8,11892601,132,143765,36,5571,1,166640,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,4739,1,22505,1,415754,1,25511,1,16401,1,190,1,9570,1,4852,1,16591,1,9570,1,0,1,1240,1,1,1,0,1
