step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
249,17074300,4467,9545,28.988903,,0,11,8,96,102484,1353,3508,16971816,18,179,220,1,27084,1,110,1,2073691,1,738601,1,825072,1,122292,1,13169066,1,15681,1,322398,1,7765,4,515209,4,65219,4,4101230,4,8122557,8,12045744,96,174535,36,3637,1,27134,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
250,17013900,4467,9545,28.988903,,0,11,8,96,102719,1232,3086,16911181,18,179,230,1,27915,1,120,1,2056326,1,773890,1,825092,1,117572,1,13093742,1,16292,1,301286,1,7154,4,516862,4,65009,4,4095659,4,8076260,8,11994267,96,174565,36,3166,1,24498,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,233,1,9545,1,4467,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
251,16971500,4467,9545,28.988903,,0,11,8,96,103114,1273,2926,16868386,18,179,160,1,27074,1,110,1,2050024,1,781095,1,825112,1,116901,1,13051879,1,16032,1,281887,1,7244,4,515028,4,65119,4,4077102,4,8077162,8,11975831,96,175507,36,3146,1,21342,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5041,1,3,1
252,16952600,4467,9545,28.988903,,0,11,8,96,102570,1303,3367,16850030,18,179,130,1,27855,1,120,1,2060104,1,767588,1,825112,1,116150,1,13037030,1,15942,1,287999,1,7134,4,514537,4,66081,4,4086461,4,8046952,8,11955080,96,174966,36,3206,1,20781,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,233,1,9545,1,4467,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
253,16956000,4468,9545,28.988903,,0,11,8,96,99848,1262,3197,16856152,18,179,60,1,26693,1,160,1,2040355,1,761396,1,825021,1,127632,1,13059053,1,15781,1,295294,1,7174,4,515449,4,66552,4,4085038,4,8058635,8,11960350,96,180126,36,3226,1,23857,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
254,16977800,4467,9545,28.988903,,0,11,8,96,88944,1343,2896,16888856,18,179,70,1,26973,1,60,1,2062709,1,788439,1,825092,1,115619,1,13059875,1,10020,1,279893,1,7074,4,516742,4,65520,4,4100669,4,8061341,8,11984579,96,174535,36,3347,1,21382,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
255,17014000,4467,9545,28.988903,,0,11,8,96,105545,1262,4289,16908455,18,179,100,1,33266,1,160,1,2049082,1,773950,1,825021,1,114166,1,13096377,1,16332,1,287679,1,7194,4,517594,4,64928,4,4090008,4,8095508,8,12004788,96,176439,36,3206,1,26312,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,233,1,9545,1,4467,1,16554,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
256,17073100,4467,9545,28.988903,,0,11,8,96,104386,1353,3017,16968714,18,179,50,1,27554,1,110,1,2043691,1,766165,1,825132,1,116520,1,13173399,1,16092,1,295414,1,7254,4,520509,4,65209,4,4100889,4,8153784,8,12075467,96,176188,36,3236,1,22695,1,3056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
257,16941700,4468,9545,28.988903,,0,11,8,96,114966,1323,2947,16826734,18,179,210,1,28176,1,110,1,1928002,1,766746,1,825202,1,113284,1,13148961,1,16042,1,282178,1,7585,4,523776,4,65600,4,4130207,4,8107652,8,12053464,96,181449,36,3707,1,24218,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
258,17009300,4467,9545,28.988903,,0,11,8,96,102358,1363,3226,16906942,18,179,50,1,28496,1,120,1,2044112,1,769922,1,825092,1,117552,1,13106277,1,15320,1,278851,1,9198,4,517463,4,65249,4,4111330,4,8096230,8,12029006,96,175327,36,3166,1,20841,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,233,1,9545,1,4467,1,16554,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
259,17170800,4467,9545,28.988903,,0,11,8,96,102058,1283,2986,17068742,18,179,130,1,27033,1,120,1,2226312,1,765123,1,825051,1,115498,1,13093271,1,16202,1,277409,1,7415,4,521151,4,65439,4,4087312,4,8098975,8,12008075,96,175226,36,3156,1,28406,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
260,17129300,4468,9545,28.988903,,0,11,8,96,79676,1303,2956,17049624,18,179,170,1,27394,1,120,1,2183167,1,766826,1,825262,1,139686,1,13096868,1,10130,1,364641,1,7004,4,517483,4,65409,4,4079998,4,8033676,8,11931965,96,178753,36,3266,1,21523,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
261,17105000,4467,9545,28.988903,,0,11,8,96,104994,1293,2816,17000006,18,179,30,1,33396,1,140,1,2155272,1,772277,1,825192,1,115458,1,13082249,1,15992,1,279813,1,13226,4,527513,4,64948,4,4102773,4,8065990,8,11991492,96,174455,36,3156,1,20931,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
262,17072400,4467,9545,28.988903,,0,11,8,96,100770,1242,2936,16971630,18,179,110,1,27464,1,120,1,2132757,1,759001,1,825072,1,115017,1,13095896,1,16192,1,270785,1,7174,4,514347,4,65189,4,4100549,4,8110458,8,12033084,96,174986,36,3637,1,19909,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,233,1,9545,1,4467,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
263,17088500,4468,9545,28.988903,,0,11,8,96,102151,1293,3126,16986349,18,179,120,1,28196,1,110,1,2124832,1,762909,1,825051,1,114587,1,13114353,1,16192,1,273922,1,8096,4,527313,4,65139,4,4094426,4,8115658,8,12027173,96,179786,36,3627,1,22314,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16317,1,240,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
264,17021900,4467,9545,28.988903,,0,11,8,96,100138,1313,2986,16921762,18,179,90,1,26693,1,130,1,2093971,1,752879,1,825082,1,116591,1,13090375,1,15952,1,276617,1,7144,4,517864,4,65139,4,4105929,4,8089126,8,12016772,96,175297,36,3156,1,21533,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,1,233,1,9545,1,4467,1,16558,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
265,17106000,4467,9545,28.988903,,0,11,8,96,111785,1403,2987,16994215,18,179,150,1,27875,1,120,1,2103269,1,751336,1,825031,1,115939,1,13154903,1,15591,1,294372,1,7274,4,515790,4,65129,4,4109045,4,8116941,8,12047011,96,175988,36,5972,1,36322,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
266,16944200,4468,9545,28.988903,,0,11,8,96,103649,1293,3066,16840551,18,179,160,1,38466,1,120,1,1971739,1,735595,1,825082,1,113044,1,13140264,1,16082,1,288701,1,7184,4,514097,4,65099,4,4113123,4,8124405,8,12053765,96,180697,36,3186,1,20621,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
267,17025800,4467,9545,28.988903,,0,11,8,96,99399,1333,2976,16926401,18,179,130,1,27795,1,140,1,2068059,1,731246,1,825132,1,115418,1,13142468,1,16012,1,282138,1,7695,4,526802,4,65299,4,4107693,4,8126439,8,12040479,96,190677,36,3106,1,19378,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
268,17051400,4467,9545,28.988903,,0,11,8,96,101082,1303,3517,16950318,18,179,70,1,27685,1,100,1,2069522,1,755163,1,825051,1,115378,1,13141376,1,15972,1,273591,1,7264,4,516261,4,64908,4,4128163,4,8122722,8,12069556,96,177812,36,3146,1,21482,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
269,17073600,4468,9545,28.988903,,0,11,8,96,102160,1262,3177,16971440,18,179,120,1,27735,1,110,1,2037920,1,762127,1,825082,1,114867,1,13187267,1,16212,1,274934,1,8206,4,515860,4,66542,4,4110057,4,8174394,8,12100968,96,180307,36,3637,1,29599,1,2775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
270,17240100,4467,9545,28.988903,,0,11,8,96,100037,1343,3266,17140063,18,179,120,1,27184,1,110,1,2216753,1,763149,1,825122,1,116811,1,13174802,1,16012,1,300945,1,7234,4,526381,4,65359,4,4116360,4,8125337,8,12062463,96,175968,36,3136,1,26142,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
271,17194600,4467,9545,28.988903,,0,11,8,96,109315,1323,3147,17085285,18,179,110,1,27865,1,100,1,2168548,1,759392,1,825072,1,144215,1,13143971,1,16012,1,281026,1,7264,4,513265,4,65119,4,4119777,4,8127662,8,12068394,96,175898,36,3307,1,22635,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
272,17171200,4467,9545,28.988903,,0,11,8,96,106426,2134,2996,17064774,18,179,90,1,28076,1,110,1,2125894,1,761285,1,825132,1,115388,1,13192297,1,16503,1,275896,1,17244,4,516121,4,67874,4,4125067,4,8143092,8,12088303,96,176860,36,3367,1,37735,1,3767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
273,17224500,4467,9545,28.988903,,0,11,8,96,90609,1353,2946,17133891,18,179,281,1,28326,1,230,1,2092147,1,775774,1,825162,1,133805,1,13262436,1,15731,1,411644,1,7164,4,512574,4,64978,4,4103384,4,8121069,8,12045850,96,175657,36,3236,1,34478,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
274,16985300,4468,9545,28.988905,,0,11,8,96,99850,1353,3086,16885450,18,179,70,1,28256,1,110,1,2042840,1,794160,1,825011,1,117292,1,13061689,1,16022,1,308841,1,7314,4,513165,4,65209,4,4075709,4,8060770,8,11954970,96,178423,36,3216,1,23517,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5041,1,2,1
275,16976000,4467,9545,28.988905,,0,11,8,96,96181,2365,3076,16879819,18,179,190,1,27925,1,140,1,2045054,1,777658,1,825051,1,115929,1,13051659,1,36212,1,289653,1,7355,4,516982,4,65209,4,4100589,4,8042554,8,11965872,96,174194,36,3116,1,21272,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5042,1,2,1
276,16874500,4468,9545,28.988905,,0,11,8,96,123646,1283,3147,16750854,18,179,110,1,40981,1,140,1,1937551,1,771726,1,825302,1,113985,1,13045086,1,15972,1,289102,1,7304,4,514167,4,64938,4,4076892,4,8064838,8,11958847,96,179735,36,3317,1,20681,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
277,16952400,4467,9545,28.988905,,0,11,8,96,101519,1363,3056,16850881,18,179,110,1,27194,1,90,1,2057238,1,764913,1,825082,1,116841,1,13043042,1,16372,1,293200,1,7435,4,516351,4,64968,4,4074858,4,8056441,8,11953988,96,174255,36,3246,1,22605,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
278,16959700,4467,9545,28.988905,,0,11,8,96,105292,1232,3077,16854408,18,179,140,1,27835,1,100,1,2053861,1,763059,1,825112,1,115178,1,13053082,1,16042,1,277539,1,7214,4,514317,4,64738,4,4089417,4,8071431,8,11983054,96,174715,36,3216,1,21382,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
279,17047400,4467,9545,28.988905,,0,11,8,96,100589,1252,3437,16946811,18,179,230,1,27725,1,120,1,2067989,1,764291,1,825041,1,118645,1,13129733,1,13036,1,276026,1,11763,4,514598,4,67383,4,4104065,4,8110658,8,12035589,96,175697,36,3908,1,34849,1,5230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
280,16870000,4468,9545,28.988905,,0,11,8,96,57785,1363,3197,16812215,18,179,70,1,31773,1,100,1,1947731,1,635707,1,825282,1,114356,1,13241083,1,16112,1,373839,1,7335,4,515209,4,64638,4,4119897,4,8122902,8,12058785,96,180818,36,3397,1,29939,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,240,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
281,17068300,4467,9545,28.988905,,0,11,8,96,100718,1232,2967,16967582,18,179,50,1,28015,1,120,1,2080173,1,743550,1,825102,1,117613,1,13156646,1,16312,1,304572,1,7385,4,514487,4,65119,4,4119065,4,8110388,8,12050849,96,175637,36,3096,1,28697,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
282,17048400,4467,9545,28.988905,,0,11,8,96,101659,2124,2987,16946741,18,179,120,1,28055,1,130,1,2045465,1,770524,1,825072,1,117723,1,13143550,1,16102,1,283430,1,7264,4,515750,4,75920,4,4115418,4,8117231,8,12053674,96,175988,36,3357,1,20491,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
283,17083200,4467,9545,28.988905,,0,11,8,96,100328,1172,3056,16982872,18,179,110,1,28076,1,100,1,2046186,1,767197,1,825061,1,116841,1,13183539,1,15761,1,315975,1,7264,4,514217,4,65119,4,4117743,4,8136159,8,12074436,96,176409,36,3196,1,20130,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
284,17224700,4468,9545,28.988905,,0,11,8,96,101320,1343,3077,17123380,18,179,100,1,27725,1,130,1,2205621,1,760163,1,825051,1,116130,1,13172498,1,15962,1,287418,1,7164,4,516892,4,65019,4,4147000,4,8120999,8,12082782,96,182140,36,3126,1,21002,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,240,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
285,17190200,4467,9545,28.988905,,0,11,8,96,100577,1222,3538,17089623,18,179,90,1,27785,1,140,1,2183067,1,763159,1,825041,1,116049,1,13158700,1,15591,1,288110,1,7274,4,513155,4,65099,4,4121330,4,8134335,8,12074816,96,177311,36,3256,1,22304,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
286,17150900,4467,9545,28.988905,,0,11,8,96,103540,1212,3157,17047360,18,179,70,1,27955,1,120,1,2122287,1,773459,1,825132,1,115308,1,13166927,1,16102,1,278691,1,7054,4,515339,4,64918,4,4139425,4,8134976,8,12092822,96,178423,36,3166,1,19529,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
287,17106000,4468,9545,28.988905,,0,11,8,96,108960,1212,3166,16997040,18,179,100,1,28206,1,130,1,2106255,1,751586,1,825072,1,114997,1,13154783,1,15911,1,271787,1,7224,4,513505,4,65950,4,4114035,4,8154816,8,12075869,96,189815,36,3216,1,20440,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,1,240,1,9545,1,4468,1,16565,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5042,1,2,1
288,17027600,4467,9545,28.988905,,0,11,8,96,98694,1252,3016,16928906,18,179,110,1,27394,1,140,1,2059462,1,733871,1,825092,1,115599,1,13151155,1,16082,1,271196,1,7314,4,514908,4,65059,4,4138664,4,8125948,8,12085758,96,175838,36,3096,1,21172,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
289,17064800,4467,9545,28.988905,,0,11,8,96,100294,1222,3167,16964506,18,179,70,1,27554,1,120,1,2057629,1,759582,1,825072,1,115438,1,13162949,1,16092,1,273290,1,7234,4,513295,4,65029,4,4115989,4,8159254,8,12093023,96,179054,36,3146,1,21903,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16332,1,233,1,9545,1,4467,1,16565,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
290,17077700,4468,9545,28.988905,,0,11,8,96,108635,1262,3077,16969065,18,179,90,1,27715,1,120,1,2042850,1,762999,1,825172,1,115448,1,13178439,1,16232,1,286086,1,8096,4,515319,4,64999,4,4128544,4,8147772,8,12092972,96,180266,36,3126,1,20621,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,240,1,9545,1,4468,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
291,17266900,4467,9545,28.988905,,0,11,8,96,101707,1182,3157,17165193,18,179,110,1,27945,1,110,1,2205341,1,761396,1,825082,1,115378,1,13212998,1,16833,1,286426,1,9769,4,516070,4,67103,4,4127863,4,8162611,8,12110627,96,176689,36,3597,1,34709,1,3667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
292,17303500,4467,9545,28.988905,,0,11,8,96,103378,1373,3016,17200122,18,179,60,1,27915,1,100,1,2178087,1,769081,1,825061,1,125799,1,13257546,1,16473,1,336796,1,7214,4,514638,4,66732,4,4135267,4,8160797,8,12115768,96,177281,36,3397,1,28757,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
293,17143400,4467,9545,28.988905,,0,11,8,96,100238,1383,3398,17043162,18,179,80,1,28627,1,130,1,2094963,1,763600,1,825041,1,115969,1,13198800,1,15952,1,292799,1,7124,4,513065,4,66201,4,4132041,4,8157882,8,12109174,96,177351,36,3216,1,22484,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
294,17103300,4468,9545,28.988905,,0,11,8,96,51131,1533,3177,17052169,18,179,110,1,27925,1,90,1,2106966,1,664173,1,825122,1,110068,1,13306322,1,11393,1,341485,1,8186,4,517994,4,65109,4,4138273,4,8196187,8,12149715,96,181569,36,3367,1,31552,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16328,1,240,1,9545,1,4468,1,16568,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
295,17099400,4467,9545,28.988905,,0,11,8,96,59044,1413,3647,17040356,18,179,301,1,28136,1,50,1,1987310,1,642611,1,825192,1,114406,1,13424937,1,17414,1,350523,1,10541,4,521611,4,74387,4,4160587,4,8226457,8,12201858,96,181539,36,4609,1,67684,1,7124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
296,17655400,4467,9545,28.988905,,0,11,8,96,109083,1934,3217,17546317,18,179,842,1,39127,1,220,1,2253316,1,798639,1,825272,1,137021,1,13475517,1,16362,1,533285,1,7725,4,525399,4,64728,4,4167040,4,8130227,8,12117902,96,176148,36,3727,1,38747,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16335,1,233,1,9545,1,4467,1,16568,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
297,17220200,4468,9545,28.988905,,0,11,8,96,101599,1323,2997,17118601,18,179,271,1,29899,1,110,1,2065534,1,757308,1,825352,1,118384,1,13305681,1,16062,1,364180,1,7284,4,516742,4,65169,4,4125568,4,8189194,8,12131428,96,180337,36,3687,1,29899,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,240,1,9545,1,4468,1,16569,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
298,17348700,4467,9545,28.988905,,0,11,8,96,106004,1242,3177,17242696,18,179,230,1,28296,1,140,1,2208307,1,782257,1,825092,1,115689,1,13266814,1,15871,1,321125,1,7244,4,515038,4,65009,4,4135037,4,8182781,8,12133483,96,181158,36,3186,1,33496,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16334,1,233,1,9545,1,4467,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
299,17246700,4467,9545,28.988905,,0,11,8,96,103260,1433,3167,17143440,18,179,150,1,28406,1,120,1,2139801,1,775343,1,825072,1,116871,1,13241755,1,15921,1,301055,1,7204,4,533254,4,65089,4,4134886,4,8170827,8,12125276,96,177271,36,3276,1,22144,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
300,17194300,4467,9545,28.988905,,0,11,8,96,103063,1232,4339,17091237,18,179,190,1,28566,1,110,1,2098600,1,754963,1,825643,1,116941,1,13250131,1,16092,1,280394,1,7405,4,518485,4,65129,4,4165687,4,8178492,8,12162891,96,176950,36,3717,1,26863,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
