step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
119,17865600,4467,9546,28.97645,,0,11,8,96,84259,1473,3017,17781341,18,179,180,1,26923,1,190,1,2087640,1,1011116,1,832778,1,112590,1,13694063,1,15861,1,353481,1,7164,4,511369,4,65087,4,4301627,4,8426378,8,12536049,96,188939,36,3276,1,21612,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16229,1,243,1,9546,1,4467,1,16472,1,9546,1,0,1,0,0,0,0,0,0,4159,1,5036,1,351,1
120,17975400,4463,9546,28.977146,,0,10,8,96,101499,1283,2916,17873901,18,167,110,1,29237,1,130,1,2203066,1,1001016,1,832757,1,117550,1,13673773,1,16262,1,294876,1,7715,4,516640,4,64937,4,4303090,4,8452539,8,12576318,96,176395,24,3286,1,26862,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16244,1,226,1,9546,1,4463,1,16470,1,9546,1,0,1,0,0,0,0,0,0,4175,1,5037,1,334,1
121,17833300,4463,9546,28.977818,,0,10,8,96,100374,1182,3347,17732926,18,167,110,1,27654,1,120,1,2122508,1,992139,1,832757,1,117880,1,13623855,1,15901,1,289937,1,7134,4,511961,4,64867,4,4300495,4,8420396,8,12533975,96,183569,24,3186,1,22153,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,236,1,9546,1,4463,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4189,1,5040,1,317,1
122,17901800,4462,9546,28.978441,,0,10,8,96,100661,1182,2936,17801139,18,167,60,1,28406,1,110,1,2161544,1,1011417,1,832727,1,116387,1,13633785,1,16703,1,276060,1,7184,4,510007,4,64686,4,4308360,4,8439333,8,12557201,96,187557,24,3206,1,21181,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16238,1,241,1,9546,1,4462,1,16479,1,9546,1,0,1,0,0,0,0,0,0,4197,1,5043,1,306,1
123,17927800,4463,9546,28.979033,,0,11,8,96,173031,1433,3057,17754769,18,179,110,1,32323,1,361,1,1932016,1,999694,1,832778,1,141256,1,13801903,1,14328,1,331598,1,7715,4,550576,4,64947,4,4424667,4,8393423,8,12633659,96,181374,36,3266,1,21712,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16249,1,233,1,9546,1,4463,1,16482,1,9546,1,0,1,0,0,0,0,0,0,4235,1,5044,1,267,1
124,18115500,4462,9546,28.979574,,0,11,8,96,141703,1443,2916,17973797,18,179,331,1,32804,1,100,1,2200410,1,969845,1,832848,1,122800,1,13804629,1,10030,1,334464,1,7515,4,544534,4,65067,4,4401582,4,8422310,8,12643780,96,177196,36,3316,1,21742,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16255,1,228,1,9546,1,4462,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4251,1,5044,1,251,1
125,18032800,4463,9546,28.98009,,0,11,8,96,136886,1293,2956,17895914,18,179,180,1,39457,1,130,1,2157547,1,950958,1,832788,1,140905,1,13763959,1,9990,1,334003,1,7535,4,543843,4,65258,4,4378577,4,8406299,8,12595275,96,186645,36,3286,1,21282,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,240,1,9546,1,4463,1,16487,1,9546,1,0,1,0,0,0,0,0,0,4274,1,5044,1,228,1
126,18035900,4466,9546,28.980558,,0,11,8,96,136839,1383,2946,17899061,18,179,170,1,39678,1,70,1,2166334,1,947071,1,832687,1,142008,1,13760813,1,10230,1,335927,1,7615,4,544955,4,65237,4,4378337,4,8399525,8,12582530,96,192386,36,3387,1,21853,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16264,1,246,1,9546,1,4466,1,16510,1,9546,1,0,1,0,0,0,0,0,0,4250,1,5043,1,253,1
127,17682900,4466,9546,28.98101,,0,11,8,96,57805,1683,3036,17625095,18,179,230,1,36060,1,60,1,2213316,1,780756,1,832888,1,112480,1,13639195,1,10110,1,297201,1,7144,4,513403,4,64676,4,4298040,4,8412160,8,12510900,96,196264,36,4829,1,37493,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16262,1,252,1,9546,1,4466,1,16514,1,9546,1,0,1,0,0,0,0,0,0,4294,1,5042,1,210,1
128,17396000,4468,9546,28.981445,,0,11,8,96,51443,1353,3037,17344557,18,179,150,1,26101,1,40,1,1955492,1,758462,1,832878,1,113482,1,13647953,1,10000,1,275549,1,7104,4,515217,4,65107,4,4319442,4,8436438,8,12559775,96,193067,36,3256,1,21933,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16271,1,247,1,9546,1,4468,1,16518,1,9546,1,0,1,0,0,0,0,0,0,4315,1,5042,1,189,1
129,17338600,4465,9546,28.981846,,0,11,8,96,37598,1052,2816,17301002,18,179,140,1,27574,1,120,1,1955963,1,736970,1,832838,1,114003,1,13622854,1,10541,1,274056,1,7114,4,516229,4,65017,4,4307879,4,8423623,8,12539827,96,188859,36,3246,1,22073,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,243,1,9546,1,4465,1,16520,1,9546,1,0,1,0,0,0,0,0,0,4342,1,5041,1,163,1
130,17903000,4468,9546,28.982235,,0,11,8,96,111449,1383,3156,17791551,18,179,100,1,32814,1,150,1,2224117,1,926501,1,832768,1,116588,1,13642292,1,16222,1,274567,1,7194,4,515037,4,64837,4,4303971,4,8448321,8,12569284,96,179851,36,3096,1,21322,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,1,233,1,9546,1,4468,1,16527,1,9546,1,0,1,0,0,0,0,0,0,4301,1,5041,1,204,1
131,17717000,4466,9546,28.982603,,0,10,8,96,101333,1463,2846,17615667,18,167,140,1,27333,1,110,1,2070927,1,898185,1,832727,1,115997,1,13654135,1,16111,1,282913,1,7184,4,525407,4,65147,4,4307488,4,8437991,8,12565217,96,177417,24,3206,1,20781,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,230,1,9546,1,4466,1,16545,1,9546,1,0,1,0,0,0,0,0,0,4355,1,5041,1,150,1
132,17714500,4467,9546,28.982958,,0,10,8,96,103402,1242,3086,17611098,18,167,40,1,28656,1,80,1,2088872,1,859560,1,832788,1,115636,1,13669425,1,16041,1,272683,1,7214,4,512121,4,64937,4,4324091,4,8459843,8,12604854,96,175994,24,3256,1,21462,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9546,1,4467,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4360,1,5042,1,144,1
133,17773100,4465,9546,28.983284,,0,10,8,96,101123,1252,2707,17671977,18,167,130,1,26953,1,120,1,2139181,1,882845,1,832757,1,116868,1,13657151,1,15971,1,291680,1,7034,4,514906,4,64987,4,4313049,4,8436377,8,12571036,96,175683,24,3126,1,22123,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,227,1,9546,1,4465,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4361,1,5042,1,143,1
134,17909100,4464,9546,28.983583,,0,10,8,96,103161,1313,3006,17805939,18,167,140,1,28526,1,150,1,2198286,1,895590,1,832747,1,115886,1,13717909,1,16703,1,273975,1,8517,4,525006,4,64917,4,4334812,4,8465885,8,12622849,96,174842,24,3186,1,37533,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,223,1,9546,1,4464,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4358,1,5042,1,146,1
135,18008900,4468,9546,28.98386,,0,10,8,96,138916,1262,2977,17869984,18,167,180,1,27664,1,170,1,2200120,1,937602,1,833038,1,118381,1,13740253,1,12575,1,368059,1,7204,4,515477,4,64716,4,4312217,4,8435105,8,12563051,96,181294,24,3236,1,30409,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9546,1,4468,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5040,1,141,1
136,17880700,4468,9546,28.984129,,0,11,8,96,134739,1393,2917,17745961,18,179,250,1,39086,1,120,1,1938348,1,907083,1,832778,1,140785,1,13877361,1,10150,1,350485,1,7565,4,545636,4,65147,4,4479054,4,8400567,8,12700159,96,176545,36,3407,1,21562,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,228,1,9546,1,4468,1,16550,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5039,1,142,1
137,18129900,4466,9546,28.984394,,0,10,8,96,139310,1353,2856,17990590,18,167,170,1,39647,1,110,1,2212544,1,863978,1,832768,1,142869,1,13888382,1,10120,1,337920,1,7665,4,562850,4,65578,4,4463964,4,8421238,8,12711202,96,171144,24,3296,1,21973,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,221,1,9546,1,4466,1,16552,1,9546,1,0,1,0,0,0,0,0,0,4410,1,5037,1,99,1
138,18039600,4469,9546,28.984627,,0,10,8,96,137914,1423,3227,17901686,18,167,170,1,39096,1,130,1,2166915,1,877665,1,832828,1,141957,1,13832804,1,10120,1,329945,1,7675,4,545656,4,68524,4,4437312,4,8414384,8,12667176,96,181294,24,3397,1,21813,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,228,1,9546,1,4469,1,16551,1,9546,1,0,1,0,0,0,0,0,0,4390,1,5036,1,120,1
139,17562700,4467,9545,28.984867,,0,10,8,96,54313,1272,2736,17508387,18,167,170,1,36561,1,50,1,2198497,1,694868,1,832958,1,112380,1,13622803,1,10100,1,278705,1,7384,4,517071,4,65047,4,4301657,4,8424204,8,12549445,96,173679,24,3226,1,21682,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4404,1,5036,1,105,1
140,17318400,4466,9545,28.985088,,0,10,8,96,49461,1313,2736,17268939,18,167,140,1,26071,1,50,1,1954991,1,684137,1,832888,1,112219,1,13648504,1,9939,1,272994,1,7114,4,515107,4,65207,4,4314933,4,8444293,8,12581227,96,175263,24,3357,1,21612,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,226,1,9545,1,4466,1,16542,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5037,1,86,1
141,17333900,4466,9545,28.985296,,0,10,8,96,36535,1092,2716,17297365,18,167,40,1,27925,1,60,1,1954239,1,681392,1,832788,1,110947,1,13679775,1,10200,1,272112,1,7535,4,515698,4,65017,4,4331756,4,8438111,8,12592259,96,174892,24,3296,1,42523,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,226,1,9545,1,4466,1,16546,1,9545,1,0,1,0,0,0,0,0,0,4420,1,5037,1,88,1
142,17528700,4466,9545,28.985493,,0,10,8,96,98987,1393,2786,17429713,18,167,110,1,27985,1,40,1,1916195,1,859139,1,832778,1,122780,1,13654125,1,16562,1,315787,1,7515,4,513343,4,65478,4,4299192,4,8412040,8,12535498,96,172948,24,3206,1,33636,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,223,1,9545,1,4466,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4417,1,5037,1,91,1
143,17809800,4468,9545,28.98568,,0,10,8,96,101612,1433,2916,17708188,18,167,100,1,28406,1,140,1,2207344,1,846274,1,832768,1,127239,1,13649936,1,15981,1,294726,1,7154,4,514766,4,64797,4,4330122,4,8408072,8,12561119,96,174160,24,3176,1,23105,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,226,1,9545,1,4468,1,16550,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5038,1,85,1
144,17506600,4471,9545,28.985857,,0,10,8,96,98779,1182,2746,17407821,18,167,130,1,28866,1,120,1,2023935,1,767791,1,832858,1,116708,1,13621280,1,16132,1,281520,1,7044,4,513353,4,64977,4,4301346,4,8425817,8,12541028,96,183388,24,3256,1,20270,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,236,1,9545,1,4471,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4439,1,5037,1,69,1
145,17617800,4470,9545,28.986025,,0,10,8,96,73022,1383,3066,17544778,18,167,30,1,28526,1,160,1,2165212,1,671482,1,832968,1,140134,1,13695686,1,10581,1,346467,1,7384,4,514626,4,65017,4,4303741,4,8426889,8,12538935,96,188629,24,3316,1,23807,1,3056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,243,1,9545,1,4470,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5038,1,67,1
146,17348600,4468,9545,28.986183,,0,10,8,96,92797,1262,2816,17255803,18,167,140,1,27995,1,100,1,1954880,1,676081,1,832938,1,113442,1,13637061,1,13166,1,279506,1,7054,4,532160,4,65207,4,4302168,4,8422691,8,12536771,96,185272,24,3236,1,21211,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,237,1,9545,1,4468,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5039,1,66,1
147,17864200,4467,9545,28.98633,,0,10,8,96,141644,1703,3086,17722556,18,167,190,1,30940,1,150,1,2154010,1,795825,1,832868,1,121828,1,13776744,1,10000,1,338892,1,7595,4,546799,4,65187,4,4382515,4,8406970,8,12613110,96,173289,24,3256,1,21252,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336,1,224,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4457,1,5039,1,49,1
148,17511000,4465,9545,28.98647,,0,10,8,96,55807,1293,2755,17455193,18,167,170,1,36281,1,80,1,2180371,1,666432,1,832908,1,113422,1,13615539,1,9990,1,270068,1,7174,4,516289,4,65278,4,4310053,4,8416188,8,12550899,96,172587,24,3337,1,23286,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16341,1,222,1,9545,1,4465,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4449,1,5039,1,57,1
149,17289400,4466,9545,28.986603,,0,10,8,96,50910,1272,2936,17238490,18,167,140,1,26502,1,50,1,1954941,1,666923,1,832958,1,113392,1,13633605,1,9980,1,282322,1,7465,4,516850,4,65498,4,4300585,4,8425015,8,12549997,96,172667,24,3457,1,28486,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,221,1,9545,1,4466,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4445,1,5039,1,61,1
150,17275700,4467,9545,28.986732,,0,10,8,96,36719,1062,2736,17238981,18,167,110,1,27734,1,70,1,1956654,1,670029,1,832798,1,111558,1,13630007,1,10020,1,303623,1,7064,4,515578,4,65017,4,4300004,4,8409826,8,12541069,96,166024,24,3276,1,22013,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16347,1,217,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4448,1,5039,1,58,1
151,17669100,4467,9545,28.986855,,0,10,8,96,106677,1343,2996,17562423,18,167,120,1,32724,1,190,1,2144952,1,809031,1,832898,1,115987,1,13610620,1,15901,1,277102,1,7314,4,513624,4,64777,4,4295866,4,8420376,8,12537311,96,175934,24,3467,1,24227,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,229,1,9545,1,4467,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4444,1,5039,1,62,1
152,17605500,4465,9545,28.986967,,0,10,8,96,102313,1202,2776,17503187,18,167,160,1,27003,1,120,1,2176864,1,807608,1,832747,1,117309,1,13525363,1,16011,1,287843,1,7024,4,514435,4,65037,4,4281006,4,8341161,8,12446885,96,172507,24,3276,1,21793,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,229,1,9545,1,4465,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5041,1,49,1
153,17512400,4464,9545,28.987074,,0,10,8,96,111773,1212,2725,17400627,18,167,100,1,28456,1,150,1,2064505,1,776427,1,832878,1,139322,1,13542476,1,16312,1,290548,1,7154,4,512361,4,64787,4,4277239,4,8361581,8,12462967,96,173128,24,3166,1,21853,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,226,1,9545,1,4464,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4459,1,5042,1,44,1
154,17662600,4465,9545,28.987171,,0,10,8,96,101039,1242,2896,17561561,18,167,20,1,27113,1,110,1,2182856,1,796897,1,832808,1,117850,1,13587524,1,16382,1,280428,1,7194,4,514045,4,64616,4,4296777,4,8395217,8,12517282,96,171816,24,3126,1,22223,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16344,1,223,1,9545,1,4465,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4461,1,5042,1,42,1
155,17872500,4466,9545,28.987276,,0,10,8,96,103824,1814,3487,17768676,18,167,110,1,26993,1,130,1,2223425,1,824722,1,832848,1,126517,1,13717398,1,16532,1,388710,1,7465,4,515828,4,65478,4,4312498,4,8390919,8,12526370,96,173559,24,3868,1,28085,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16343,1,224,1,9545,1,4466,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4451,1,5042,1,52,1
156,17586900,4466,9545,28.98737,,0,10,8,96,102249,1252,2996,17484651,18,167,200,1,29758,1,130,1,2059946,1,823469,1,832818,1,117961,1,13604087,1,16282,1,302090,1,7525,4,514175,4,64817,4,4304302,4,8380518,8,12516521,96,165303,24,3146,1,23706,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16348,1,216,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5040,1,50,1
157,17574900,4464,9545,28.987461,,0,10,8,96,104106,1212,2836,17470794,18,167,160,1,28135,1,130,1,2112519,1,805013,1,832727,1,116508,1,13559169,1,16432,1,282652,1,7014,4,531699,4,64777,4,4280215,4,8364838,8,12472295,96,169922,24,3116,1,21091,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,219,1,9545,1,4464,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4460,1,5041,1,44,1
158,17686100,4468,9545,28.987545,,0,10,8,96,103468,1373,3146,17582632,18,167,60,1,28556,1,120,1,2195902,1,795154,1,832828,1,116658,1,13597694,1,15661,1,277302,1,7074,4,514746,4,64937,4,4280876,4,8421819,8,12518866,96,180683,24,3166,1,23766,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4467,1,5041,1,37,1
159,17490700,4466,9545,28.987621,,0,10,8,96,117838,1363,2936,17372862,18,167,120,1,32173,1,150,1,2070837,1,644329,1,832768,1,146857,1,13635568,1,10060,1,349202,1,7575,4,548933,4,64927,4,4328800,4,8306904,8,12451775,96,180994,24,3327,1,22023,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,235,1,9545,1,4466,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4468,1,5041,1,36,1
160,17840800,4466,9545,28.98769,,0,10,8,96,142973,1433,2916,17697827,18,167,180,1,37984,1,120,1,2159540,1,803751,1,832747,1,143480,1,13710044,1,9980,1,330045,1,7575,4,547169,4,64967,4,4387555,4,8344207,8,12551730,96,177116,24,3236,1,21322,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,227,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4466,1,5041,1,38,1
161,17967600,4467,9545,28.98776,,0,10,8,96,137965,1403,2896,17829635,18,167,170,1,39277,1,90,1,2207254,1,812187,1,832808,1,142809,1,13785000,1,10040,1,355284,1,7615,4,546999,4,65057,4,4413285,4,8367924,8,12595025,96,183288,24,3337,1,21522,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,236,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4471,1,5040,1,34,1
162,17957200,4469,9545,28.987827,,0,10,8,96,123327,1854,4118,17833873,18,167,170,1,35920,1,140,1,2236331,1,675831,1,832737,1,132078,1,13906768,1,13897,1,473044,1,10891,4,529405,4,65338,4,4336485,4,8436478,8,12582340,96,186504,24,3276,1,46090,1,3908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,241,1,9545,1,4469,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4470,1,5039,1,36,1
163,17897500,4469,9545,28.987888,,0,10,8,96,144856,1543,3207,17752644,18,167,341,1,40980,1,200,1,2201873,1,804212,1,832928,1,122249,1,13732398,1,17464,1,376346,1,8336,4,516439,4,68925,4,4294954,4,8414024,8,12522172,96,183599,24,3647,1,45319,1,2866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,236,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
164,17827800,4466,9545,28.98795,,0,10,8,96,134081,1443,3046,17693719,18,167,271,1,29578,1,220,1,2210941,1,824271,1,832888,1,119995,1,13662872,1,12685,1,358571,1,7214,4,516008,4,64666,4,4286387,4,8391550,8,12503286,96,171605,24,3216,1,31201,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,221,1,9545,1,4466,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
165,17377700,4468,9545,28.988005,,0,10,8,96,98000,1303,2836,17279700,18,167,140,1,27113,1,120,1,2049305,1,789683,1,833248,1,113041,1,13456979,1,10070,1,286590,1,7074,4,512341,4,64706,4,4242291,4,8314549,8,12362750,96,191254,24,3306,1,22243,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,248,1,9545,1,4468,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
166,17866300,4469,9545,28.988058,,0,10,8,96,140819,1373,2796,17725481,18,167,180,1,39617,1,110,1,2163769,1,793180,1,832808,1,142549,1,13743189,1,10080,1,341327,1,7485,4,547119,4,65328,4,4393346,4,8359878,8,12557371,96,193057,24,3266,1,21452,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,248,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
167,17856500,4468,9545,28.98811,,0,10,8,96,143002,1323,2786,17713498,18,167,180,1,38906,1,70,1,2183668,1,785435,1,832727,1,142949,1,13719522,1,10040,1,338572,1,7755,4,545887,4,65097,4,4392795,4,8340220,8,12541319,96,188909,24,3216,1,22113,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,1,243,1,9545,1,4468,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
168,17874300,4469,9545,28.988153,,0,10,8,96,139621,1343,2786,17734679,18,167,170,1,38996,1,100,1,2194609,1,790124,1,832788,1,142408,1,13725404,1,10080,1,342880,1,7655,4,545837,4,65227,4,4410470,4,8323787,8,12544235,96,187236,24,3286,1,22364,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,242,1,9545,1,4469,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
169,17428300,4468,9545,28.988195,,0,10,8,96,55598,1293,2776,17372702,18,167,170,1,35990,1,50,1,2239757,1,630212,1,832898,1,111849,1,13511726,1,10050,1,280658,1,7114,4,517772,4,65017,4,4263402,4,8349448,8,12425964,96,184110,24,3236,1,21221,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,239,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4478,1,5041,1,26,1
170,17148100,4471,9545,28.98824,,0,10,8,96,52750,1272,2856,17095350,18,167,140,1,26151,1,60,1,1950231,1,628278,1,832818,1,111809,1,13535773,1,10090,1,284977,1,7194,4,514165,4,64837,4,4274233,4,8361241,8,12439821,96,192797,24,3377,1,21923,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309,1,251,1,9545,1,4471,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4490,1,5041,1,14,1
