step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
169,10701700,4514,9559,28.9897,,0,10,9,108,35980,1132,3587,10665720,18,164,140,1,22855,1,40,1,1832050,1,2997383,1,543255,1,111589,1,5147326,1,11082,1,800108,1,7314,4,606018,4,65969,4,1190773,4,2318834,8,3499578,108,6443,12,5571,1,149092,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,16948,1,24,1,9559,1,4514,1,16972,1,9559,1,0,1
170,10764600,4515,9559,28.989725,,0,10,9,108,49804,1283,3757,10714796,18,164,160,1,23246,1,60,1,1899672,1,2940101,1,543305,1,119574,1,5177946,1,10731,1,827512,1,7364,4,611338,4,63374,4,1166496,4,2316950,8,3473196,108,6493,12,5611,1,175243,1,2775,1,0,0,0,0,0,0,0,0,0,0,0,0,16948,1,24,1,9559,1,4515,1,16972,1,9559,1,0,1
171,10692200,4512,9559,28.989754,,0,10,9,108,52060,1303,3647,10640140,18,164,140,1,23496,1,50,1,1912648,1,2952866,1,543315,1,112631,1,5084423,1,10571,1,796371,1,7344,4,613131,4,63003,4,1171526,4,2278675,8,3440061,108,6493,12,5591,1,144373,1,3106,1,0,0,0,0,0,0,0,0,0,0,0,0,16956,1,24,1,9559,1,4512,1,16980,1,9559,1,0,1
172,10808500,4513,9559,28.98977,,0,10,9,108,112902,1343,5000,10695598,18,164,220,1,23095,1,60,1,1909101,1,2943598,1,543285,1,114945,1,5145593,1,15701,1,805819,1,7324,4,611468,4,63504,4,1162438,4,2330176,8,3481141,108,6473,12,5601,1,155374,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,16946,1,24,1,9559,1,4513,1,16970,1,9559,1,0,1
173,11312000,4515,9559,28.989801,,0,10,9,108,488100,1272,3828,10823900,18,164,210,1,32965,1,60,1,2107039,1,2902087,1,543445,1,125516,1,5097028,1,15550,1,810979,1,7354,4,605937,4,62723,4,1158480,4,2276511,8,3424791,108,6372,12,5561,1,165484,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,16956,1,24,1,9559,1,4515,1,16980,1,9559,1,0,1
174,11558800,4515,9559,28.989834,,0,10,9,108,513546,2605,3797,11045254,18,164,120,1,31442,1,60,1,2102149,1,2956924,1,543435,1,135055,1,5265227,1,10841,1,966324,1,7284,4,610727,4,64877,4,1164712,4,2273164,8,3427566,108,6513,12,5932,1,167027,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,16952,1,24,1,9559,1,4515,1,16976,1,9559,1,0,1
175,10953400,4515,9559,28.989851,,0,10,9,108,107196,1413,3617,10846204,18,164,230,1,26742,1,70,1,1890765,1,2919431,1,543405,1,206334,1,5233375,1,25851,1,960081,1,7254,4,605787,4,63104,4,1157518,4,2268134,8,3415483,108,6553,12,5561,1,162007,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,16951,1,27,1,9559,1,4515,1,16978,1,9559,1,0,1
176,11154100,4514,9559,28.989864,,0,10,9,108,124377,1122,3597,11029723,18,164,120,1,32945,1,60,1,2000871,1,3158569,1,543315,1,111589,1,5154651,1,27604,1,787152,1,7184,4,607280,4,62973,4,1164823,4,2265790,8,3420463,108,6553,12,5711,1,248828,1,3787,1,0,0,0,0,0,0,0,0,0,0,0,0,16943,1,27,1,9559,1,4514,1,16970,1,9559,1,0,1
177,11783400,4516,9559,28.989883,,0,10,9,108,658170,1363,3718,11125230,18,164,401,1,40289,1,50,1,2112109,1,3085316,1,543555,1,118442,1,5209168,1,15901,1,952316,1,7435,4,597300,4,62412,4,1151126,4,2266632,8,3407507,108,6533,12,5741,1,162208,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,16944,1,27,1,9559,1,4516,1,16971,1,9559,1,0,1
178,11309800,4515,9559,28.989906,,0,10,9,108,148278,1363,3647,11161522,18,164,40,1,31993,1,150,1,2152077,1,2993697,1,543405,1,142690,1,5281750,1,15721,1,991974,1,7314,4,601629,4,62773,4,1150645,4,2253295,8,3393770,108,6523,12,5972,1,204310,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,16946,1,27,1,9559,1,4515,1,16973,1,9559,1,0,1
179,11860000,4515,9559,28.989923,,0,10,9,108,555629,1433,5160,11304371,18,164,230,1,29077,1,90,1,2164972,1,3113852,1,543465,1,128462,1,5313682,1,10541,1,959039,1,7635,4,623512,4,63394,4,1173650,4,2319706,8,3481412,108,6783,12,5551,1,156847,1,2916,1,0,0,0,0,0,0,0,0,0,0,0,0,16936,1,27,1,9559,1,4515,1,16963,1,9559,1,0,1
180,11116600,4515,9559,28.98993,,0,10,9,108,458465,1262,3567,10658135,18,164,130,1,23686,1,50,1,1901175,1,2976593,1,543375,1,111529,1,5085716,1,15881,1,793495,1,7294,4,602000,4,62222,4,1150935,4,2262413,8,3403219,108,6563,12,5571,1,197938,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,16941,1,27,1,9559,1,4515,1,16968,1,9559,1,0,1
181,11690600,4517,9559,28.98993,,0,10,9,108,610318,1413,3467,11080282,18,164,120,1,37353,1,90,1,2112500,1,3105485,1,543475,1,117560,1,5147226,1,16472,1,878471,1,7384,4,603032,4,62733,4,1153641,4,2263706,8,3407267,108,6613,12,5591,1,168510,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,16935,1,31,1,9559,1,4517,1,16966,1,9559,1,0,1
182,11567300,4517,9559,28.98994,,0,10,9,108,208592,1333,3828,11358708,18,164,50,1,32383,1,150,1,2161005,1,3165323,1,543425,1,129153,1,5315997,1,11222,1,1013516,1,7635,4,635054,4,62623,4,1148711,4,2280218,8,3418509,108,6593,12,5912,1,158511,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,16943,1,32,1,9559,1,4517,1,16975,1,9559,1,0,1
183,10733800,4516,9559,28.989958,,0,10,9,108,71246,1202,4379,10662554,18,164,210,1,23847,1,40,1,1898430,1,2967475,1,543345,1,115647,1,5095345,1,18216,1,800579,1,7214,4,600727,4,62943,4,1192236,4,2269978,8,3451212,108,6623,12,5721,1,152158,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,16946,1,32,1,9559,1,4516,1,16978,1,9559,1,0,1
184,12320400,4516,9559,28.98997,,0,10,9,108,1195540,1333,3538,11124860,18,164,170,1,38746,1,40,1,2040589,1,3184791,1,543224,1,115857,1,5185371,1,16071,1,918360,1,7405,4,599885,4,62392,4,1158280,4,2266632,8,3409270,108,12104,12,5581,1,163060,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,16941,1,36,1,9559,1,4516,1,16977,1,9559,1,0,1
185,11753400,4514,9559,28.989977,,0,10,9,108,511882,1443,3607,11241518,18,164,80,1,31913,1,140,1,2101398,1,3078973,1,543435,1,127640,1,5347338,1,10601,1,1003146,1,7725,4,646527,4,62563,4,1193078,4,2278204,8,3461072,108,6603,12,5581,1,146537,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,16944,1,32,1,9559,1,4514,1,16976,1,9559,1,0,1
186,10784800,4515,9559,28.98999,,0,10,9,108,74934,1222,4278,10709866,18,164,160,1,23436,1,60,1,1897979,1,2941264,1,543345,1,114595,1,5170622,1,18406,1,801390,1,7535,4,605086,4,63244,4,1162668,4,2362519,8,3514076,108,6833,12,5962,1,158531,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,16950,1,32,1,9559,1,4515,1,16982,1,9559,1,0,1
187,11913900,4516,9559,28.990005,,0,10,9,108,830622,1373,3467,11083278,18,164,230,1,34007,1,30,1,2070267,1,3135153,1,543265,1,117570,1,5166875,1,15881,1,887589,1,7264,4,600376,4,62462,4,1150414,4,2262463,8,3402747,108,6663,12,5631,1,186586,1,2715,1,0,0,0,0,0,0,0,0,0,0,0,0,16958,1,28,1,9559,1,4516,1,16986,1,9559,1,0,1
188,11850400,4519,9559,28.990013,,0,10,9,108,971983,1272,3537,10878417,18,164,120,1,33275,1,120,1,1873251,1,3143871,1,543285,1,118322,1,5150122,1,16051,1,854374,1,7244,4,610216,4,62803,4,1160604,4,2294586,8,3445111,108,6543,12,5571,1,150886,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,16958,1,28,1,9559,1,4519,1,16986,1,9559,1,0,1
189,11349300,4519,9559,28.990015,,0,10,9,108,311040,1293,3497,11038260,18,164,100,1,30620,1,130,1,2175824,1,2932997,1,543255,1,143912,1,5195010,1,16412,1,933910,1,7264,4,598322,4,62252,4,1146246,4,2258395,8,3394652,108,6493,12,7405,1,177297,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,16956,1,32,1,9559,1,4519,1,16988,1,9559,1,0,1
190,11779000,4519,9559,28.990025,,0,10,9,108,541440,1343,3848,11237560,18,164,160,1,32614,1,160,1,2124904,1,3124392,1,543395,1,129424,1,5264446,1,18065,1,967275,1,7334,4,607140,4,63414,4,1186465,4,2271060,8,3446784,108,6894,12,5571,1,152288,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,16964,1,28,1,9559,1,4519,1,16992,1,9559,1,0,1
191,11075500,4520,9559,28.99004,,0,10,9,108,494526,1293,4709,10580974,18,164,150,1,37163,1,110,1,1895254,1,2918850,1,543385,1,109014,1,5063111,1,13937,1,789076,1,7405,4,607551,4,63234,4,1172608,4,2269607,8,3430963,108,6543,12,5611,1,144082,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,16962,1,32,1,9559,1,4520,1,16994,1,9559,1,0,1
192,10640300,4522,9559,28.990047,,0,10,9,108,50980,1112,3868,10589320,18,164,150,1,23205,1,50,1,1888751,1,2965341,1,543295,1,114915,1,5043172,1,10440,1,808274,1,7254,4,602982,4,62392,4,1148761,4,2257824,8,3396225,108,6493,12,5591,1,146457,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,16969,1,32,1,9559,1,4522,1,17001,1,9559,1,0,1
193,10757400,4521,9559,28.990053,,0,10,9,108,65579,1162,4299,10691821,18,164,301,1,23336,1,70,1,1911305,1,2939871,1,543355,1,111478,1,5148188,1,13917,1,794176,1,7455,4,611759,4,63424,4,1200092,4,2314395,8,3503595,108,6593,12,5781,1,147269,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,16970,1,32,1,9559,1,4521,1,17002,1,9559,1,0,1
194,11713000,4522,9559,28.990055,,0,10,9,108,587499,1262,3557,11125501,18,164,150,1,33957,1,40,1,2073603,1,3190923,1,543265,1,116057,1,5153849,1,13657,1,895685,1,7124,4,597701,4,62162,4,1161386,4,2256492,8,3402517,108,11803,12,5731,1,163561,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,16974,1,36,1,9559,1,4522,1,17010,1,9559,1,0,1
195,10818600,4521,9559,28.99006,,0,10,9,108,43355,1172,3958,10775245,18,164,30,1,24658,1,40,1,1857370,1,2995750,1,543224,1,114154,1,5229287,1,10731,1,854464,1,7034,4,612059,4,63885,4,1200913,4,2323643,8,3508505,108,12094,12,5691,1,157919,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,16966,1,36,1,9559,1,4521,1,17002,1,9559,1,0,1
196,10944600,4522,9559,28.99006,,0,10,9,108,52937,1303,4199,10891663,18,164,220,1,23175,1,70,1,1949871,1,2986572,1,543385,1,116017,1,5261139,1,11212,1,797723,1,8176,4,615446,4,63845,4,1186585,4,2392117,8,3562390,108,12114,12,5651,1,187337,1,2956,1,0,0,0,0,0,0,0,0,0,0,0,0,16971,1,36,1,9559,1,4522,1,17007,1,9559,1,0,1
197,10780900,4523,9559,28.990076,,0,10,9,108,48029,1313,3647,10732871,18,164,200,1,23276,1,70,1,1899522,1,2993596,1,543385,1,115406,1,5146906,1,10511,1,820939,1,7254,4,607551,4,63484,4,1172698,4,2289306,8,3446052,108,12304,12,5591,1,176225,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,16965,1,40,1,9559,1,4523,1,17005,1,9559,1,0,1
198,11468300,4523,9559,28.990084,,0,10,9,108,354302,1393,3807,11113998,18,164,140,1,32814,1,822,1,2202075,1,2969298,1,543325,1,113442,1,5240709,1,11372,1,926706,1,7374,4,599124,4,62352,4,1173309,4,2266511,8,3423549,108,12464,12,6342,1,195072,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,16961,1,40,1,9559,1,4523,1,17001,1,9559,1,0,1
199,11074000,4524,9559,28.990086,,0,10,9,108,55489,1232,3969,11018511,18,164,240,1,29177,1,80,1,2130004,1,2980110,1,543345,1,112601,1,5211873,1,11082,1,797302,1,7445,4,609324,4,63034,4,1236954,4,2299967,8,3520778,108,12174,12,5771,1,188008,1,2836,1,0,0,0,0,0,0,0,0,0,0,0,0,16962,1,36,1,9559,1,4524,1,16998,1,9559,1,0,1
200,11171800,4522,9559,28.990088,,0,10,9,108,479298,1283,3717,10692502,18,164,220,1,26402,1,70,1,1918079,1,2953477,1,543275,1,112641,1,5121937,1,16402,1,793936,1,7284,4,606488,4,63605,4,1187798,4,2290749,8,3462856,108,11973,12,5581,1,162629,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,16960,1,36,1,9559,1,4522,1,16996,1,9559,1,0,1
201,11623800,4522,9559,28.990097,,0,10,9,108,893995,1242,3667,10729805,18,164,150,1,23696,1,60,1,1930503,1,2973066,1,543255,1,112090,1,5130794,1,16192,1,797593,1,11533,4,615546,4,62943,4,1171375,4,2292322,8,3448107,108,11923,12,5741,1,169933,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,16962,1,36,1,9559,1,4522,1,16998,1,9559,1,0,1
202,10921400,4521,9559,28.99011,,0,10,9,108,95586,1353,3688,10825814,18,164,70,1,32393,1,70,1,1897218,1,2896225,1,543495,1,142169,1,5300537,1,13637,1,988978,1,7475,4,611719,4,63324,4,1163320,4,2278815,8,3431664,108,6783,12,5581,1,177317,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,16968,1,32,1,9559,1,4521,1,17000,1,9559,1,0,1
203,11254500,4525,9559,28.990112,,0,10,9,108,469687,1242,4539,10784813,18,164,210,1,38596,1,160,1,1959550,1,2960682,1,543395,1,111168,1,5152266,1,18787,1,794226,1,7304,4,607791,4,63555,4,1209700,4,2299997,8,3498195,108,6964,12,5731,1,160124,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,16979,1,32,1,9559,1,4525,1,17011,1,9559,1,0,1
204,12841400,4526,9559,28.990108,,0,10,9,108,1141664,2234,5471,11699736,18,164,210,1,33726,1,100,1,2005560,1,3175733,1,543275,1,133151,1,5796138,1,11843,1,1373782,1,7555,4,615326,4,64256,4,1181585,4,2325236,8,3488897,108,12454,12,5741,1,217737,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,16986,1,36,1,9559,1,4526,1,17022,1,9559,1,0,1
205,11116800,4524,9559,28.990114,,0,10,9,108,45846,1122,3717,11070954,18,164,200,1,32033,1,100,1,2118732,1,3115425,1,543285,1,116148,1,5134080,1,10951,1,838403,1,7384,4,601348,4,62362,4,1164121,4,2273846,8,3422316,108,11933,12,5611,1,177327,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,16972,1,36,1,9559,1,4524,1,17008,1,9559,1,0,1
206,11080900,4523,9559,28.99012,,0,10,9,108,435229,1262,4028,10645671,18,164,50,1,23306,1,180,1,1886597,1,2927547,1,543315,1,114595,1,5134020,1,16061,1,793134,1,7575,4,611699,4,63003,4,1160755,4,2323232,8,3467855,108,12104,12,5591,1,165264,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,16977,1,36,1,9559,1,4523,1,17013,1,9559,1,0,1
207,11778500,4523,9559,28.990118,,0,10,9,108,1003446,1152,3607,10775054,18,164,210,1,25009,1,60,1,1856037,1,2922016,1,543455,1,127951,1,5284766,1,15550,1,917568,1,7595,4,641647,4,62623,4,1166576,4,2297582,8,3448437,108,12114,12,5741,1,181706,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,16970,1,36,1,9559,1,4523,1,17006,1,9559,1,0,1
208,11323000,4523,9559,28.990112,,0,10,9,108,112863,1413,3858,11210137,18,164,40,1,31812,1,130,1,2167818,1,3115325,1,543435,1,142660,1,5190711,1,18206,1,862290,1,7535,4,614003,4,63825,4,1174481,4,2295658,8,3454229,108,12054,12,5741,1,163250,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,16969,1,36,1,9559,1,4523,1,17005,1,9559,1,0,1
209,11708100,4522,9559,28.990116,,0,10,9,108,531800,1272,3597,11176300,18,164,200,1,34718,1,40,1,2046270,1,3108191,1,543335,1,144904,1,5282361,1,16282,1,988938,1,7845,4,611659,4,62723,4,1173419,4,2275920,8,3433759,108,11983,12,6002,1,152078,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,16966,1,36,1,9559,1,4522,1,17002,1,9559,1,0,1
210,10986600,4522,9559,28.990122,,0,10,9,108,56232,1453,3978,10930368,18,164,160,1,32654,1,140,1,2115215,1,2964960,1,543435,1,111258,1,5148398,1,14148,1,788315,1,7294,4,625896,4,62713,4,1180143,4,2273986,8,3438097,108,12054,12,6182,1,199681,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,16964,1,36,1,9559,1,4522,1,17000,1,9559,1,0,1
211,10808900,4523,9559,28.990128,,0,10,9,108,54035,1272,3667,10754865,18,164,261,1,24338,1,60,1,1911456,1,2985170,1,543365,1,113532,1,5166063,1,10621,1,847741,1,7314,4,605256,4,62873,4,1162408,4,2282312,8,3428939,108,12114,12,5601,1,188800,1,2485,1,0,0,0,0,0,0,0,0,0,0,0,0,16963,1,36,1,9559,1,4523,1,16999,1,9559,1,0,1
212,11293700,4523,9559,28.990124,,0,10,9,108,506863,1182,3697,10786837,18,164,240,1,23356,1,70,1,1899352,1,3008816,1,543405,1,147689,1,5148158,1,15751,1,842040,1,7194,4,602731,4,63003,4,1166556,4,2300247,8,3450952,108,12154,12,5591,1,157138,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,16961,1,40,1,9559,1,4523,1,17001,1,9559,1,0,1
213,10816100,4523,9559,28.99013,,0,10,9,108,39112,2405,4389,10776988,18,164,110,1,24929,1,60,1,1851378,1,2945712,1,543295,1,115747,1,5284124,1,11633,1,813133,1,7364,4,614715,4,63805,4,1207336,4,2399722,8,3590415,108,12254,12,5801,1,167318,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,16963,1,40,1,9559,1,4523,1,17003,1,9559,1,0,1
214,10829000,4524,9559,28.990137,,0,10,9,108,36682,1102,3828,10792318,18,164,190,1,24939,1,40,1,1885555,1,3001912,1,543265,1,115907,1,5209598,1,10911,1,817031,1,7525,4,614404,4,63895,4,1180874,4,2340346,8,3505148,108,12244,12,5741,1,176045,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,16965,1,40,1,9559,1,4524,1,17005,1,9559,1,0,1
215,10799400,4524,9559,28.990137,,0,10,9,108,35999,1122,3567,10763401,18,164,90,1,23526,1,40,1,1880164,1,2964319,1,543275,1,114124,1,5226912,1,10951,1,828624,1,7635,4,623061,4,63765,4,1172928,4,2333473,8,3490580,108,12254,12,6242,1,187497,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,16967,1,40,1,9559,1,4524,1,17007,1,9559,1,0,1
216,10750500,4526,9559,28.990137,,0,10,9,108,38329,1172,4318,10712171,18,164,20,1,23767,1,40,1,1873060,1,2874463,1,543275,1,110697,1,5275077,1,11773,1,792623,1,7795,4,637229,4,69145,4,1203198,4,2377008,8,3561719,108,14168,12,5771,1,178630,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,16971,1,40,1,9559,1,4526,1,17011,1,9559,1,0,1
217,10772800,4524,9559,28.990143,,0,10,9,108,37915,1112,3777,10734885,18,164,20,1,23787,1,30,1,1877489,1,2984278,1,543315,1,116749,1,5178227,1,10992,1,817241,1,7615,4,616067,4,63915,4,1177928,4,2328102,8,3489889,108,12364,12,5741,1,157909,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,16971,1,40,1,9559,1,4524,1,17011,1,9559,1,0,1
218,11704000,4525,9559,28.990149,,0,10,9,108,671582,1212,3547,11032418,18,164,90,1,25991,1,140,1,1891637,1,3225430,1,543315,1,112881,1,5216432,1,16502,1,871458,1,7374,4,611979,4,63204,4,1185102,4,2302923,8,3472364,108,12114,12,7425,1,163190,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,16980,1,40,1,9559,1,4525,1,17020,1,9559,1,0,1
219,11060200,4524,9559,28.990149,,0,10,9,108,55937,1222,3627,11004263,18,164,140,1,31953,1,140,1,2193158,1,2883901,1,543435,1,110897,1,5226792,1,13847,1,892940,1,7334,4,609595,4,63524,4,1187297,4,2290248,8,3461733,108,12184,12,5561,1,166406,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,16981,1,40,1,9559,1,4524,1,17021,1,9559,1,0,1
220,10633000,4523,9559,28.990152,,0,10,9,108,54621,1132,3667,10578379,18,164,130,1,23075,1,70,1,1890845,1,2959018,1,543425,1,112841,1,5038553,1,10420,1,793515,1,7254,4,605276,4,62362,4,1150114,4,2256391,8,3390925,108,11913,12,5611,1,154212,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,16980,1,40,1,9559,1,4523,1,17020,1,9559,1,0,1
221,11274700,4522,9559,28.99016,,0,10,9,108,453636,1262,3647,10821064,18,164,140,1,23516,1,60,1,1888280,1,2965932,1,543475,1,122700,1,5261099,1,15861,1,987455,1,7405,4,603222,4,62973,4,1160183,4,2281982,8,3426554,108,11963,12,5611,1,148501,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,16978,1,40,1,9559,1,4522,1,17018,1,9559,1,0,1
222,11392700,4522,9559,28.990164,,0,10,9,108,232181,1373,3797,11160519,18,164,220,1,30279,1,60,1,2040007,1,3244969,1,543695,1,127680,1,5158027,1,15581,1,835207,1,7224,4,608382,4,64196,4,1176656,4,2288154,8,3448918,108,12094,12,5621,1,168600,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,16976,1,40,1,9559,1,4522,1,17016,1,9559,1,0,1
223,11565300,4520,9559,28.990162,,0,10,9,108,231651,1363,3667,11333649,18,164,220,1,31281,1,110,1,2105456,1,3112860,1,543886,1,147679,1,5376465,1,15691,1,992645,1,7675,4,624023,4,62953,4,1196104,4,2327371,8,3507152,108,12655,12,5571,1,156286,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,16977,1,36,1,9559,1,4520,1,17013,1,9559,1,0,1
224,11289500,4521,9559,28.99016,,0,10,9,108,163548,1313,3647,11125952,18,164,711,1,30530,1,80,1,2049727,1,3210591,1,543405,1,147719,1,5129972,1,13216,1,832241,1,7334,4,609184,4,63074,4,1167728,4,2281731,8,3433889,108,11923,12,5571,1,159232,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,16971,1,36,1,9559,1,4521,1,17007,1,9559,1,0,1
225,11792700,4522,9559,28.990166,,0,11,9,108,701015,1292,3828,11091685,18,176,190,1,30891,1,80,1,2144793,1,2946975,1,543455,1,131648,1,5275658,1,17995,1,975171,1,7334,4,607651,4,63645,4,1164191,4,2299376,8,3441744,108,17995,24,5571,1,148902,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,16973,1,40,1,9559,1,4522,1,17013,1,9559,1,0,1
226,11234000,4521,9559,28.990166,,0,11,9,108,130061,1293,3707,11103939,18,176,220,1,36011,1,80,1,2048234,1,3176254,1,543305,1,115456,1,5166073,1,18306,1,801481,1,7435,4,627049,4,63164,4,1205953,4,2289266,8,3473547,108,17965,24,5882,1,162027,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,16968,1,40,1,9559,1,4521,1,17008,1,9559,1,0,1
227,11051200,4522,9559,28.990166,,0,11,9,108,399177,1222,3627,10652023,18,176,271,1,38776,1,110,1,1905544,1,2918619,1,543305,1,112791,1,5118460,1,14148,1,797653,1,7354,4,617811,4,63404,4,1168099,4,2283304,8,3429721,108,18055,24,5591,1,171416,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,16980,1,40,1,9559,1,4522,1,17020,1,9559,1,0,1
228,11649100,4521,9559,28.990168,,0,11,9,108,540743,1343,3898,11108357,18,176,140,1,23175,1,70,1,1881928,1,3224088,1,543385,1,131107,1,5293322,1,11142,1,979780,1,7234,4,603693,4,63124,4,1172668,4,2279487,8,3430232,108,18025,24,5711,1,177788,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,16979,1,40,1,9559,1,4521,1,17019,1,9559,1,0,1
229,11282100,4519,9559,28.990175,,0,11,9,108,487327,1433,3748,10794773,18,176,631,1,26602,1,50,1,1896837,1,2932196,1,543415,1,176746,1,5202154,1,16142,1,969911,1,7274,4,596298,4,61891,4,1149272,4,2259838,8,3387087,108,18276,24,5621,1,148060,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,16977,1,40,1,9559,1,4519,1,17017,1,9559,1,0,1
230,10976400,4521,9559,28.990171,,0,11,9,108,98264,1323,3868,10878136,18,176,200,1,31662,1,140,1,2124253,1,2915062,1,543385,1,110627,1,5135954,1,16853,1,789998,1,7234,4,620476,4,63084,4,1186465,4,2309656,8,3474048,108,18205,24,5751,1,149343,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,16974,1,44,1,9559,1,4521,1,17018,1,9559,1,0,1
231,12565700,4522,9559,28.990166,,0,11,9,108,1297910,1904,4068,11267790,18,176,180,1,32534,1,140,1,2161145,1,3257744,1,543415,1,125316,1,5136655,1,10661,1,809476,1,7334,4,608202,4,64787,4,1172858,4,2315257,8,3465801,108,18246,24,5601,1,148671,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,16973,1,44,1,9559,1,4522,1,17017,1,9559,1,0,1
232,10904200,4523,9559,28.990173,,0,11,9,108,50161,1242,3848,10854039,18,176,210,1,23917,1,60,1,1896136,1,3044315,1,543295,1,113242,1,5222333,1,10531,1,846489,1,7304,4,608332,4,62943,4,1169822,4,2317381,8,3465150,108,18205,24,5781,1,200503,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,16986,1,40,1,9559,1,4523,1,17026,1,9559,1,0,1
