step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
122,18455200,4462,9546,28.978441,,0,10,8,96,57831,3206,2826,18397369,18,167,1733,1,38976,1,170,1,2458507,1,852092,1,857362,1,139771,1,14036033,1,12725,1,455052,1,7795,4,520038,4,67511,4,4368540,4,8538034,8,12714010,96,189738,24,4819,1,67050,1,3988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16238,1,241,1,9546,1,4462,1,16479,1,9546,1,0,1,0,0,0,0,0,0,4197,1,5043,1,306,1
123,18278200,4463,9546,28.979033,,0,11,8,96,52093,2054,3056,18226107,18,179,691,1,31882,1,271,1,1940041,1,903341,1,857713,1,317315,1,14161046,1,13807,1,529186,1,10130,4,587038,4,67451,4,4356106,4,8541721,8,12711415,96,183355,36,4589,1,58443,1,4328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16249,1,233,1,9546,1,4463,1,16482,1,9546,1,0,1,0,0,0,0,0,0,4235,1,5044,1,267,1
124,17969000,4462,9546,28.979574,,0,11,8,96,47143,1713,2786,17921857,18,179,100,1,29708,1,60,1,2045215,1,824268,1,857122,1,137497,1,14016044,1,11843,1,475632,1,8647,4,533935,4,68924,4,4370724,4,8511462,8,12700594,96,178807,36,3888,1,38214,1,2906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16255,1,228,1,9546,1,4462,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4251,1,5044,1,251,1
125,17672800,4463,9546,28.98009,,0,11,8,96,45715,1713,2866,17627085,18,179,70,1,27644,1,160,1,1931625,1,801434,1,857162,1,122808,1,13873889,1,12294,1,398984,1,7795,4,516872,4,67661,4,4339263,4,8496854,8,12644705,96,188546,36,4028,1,37623,1,3096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,240,1,9546,1,4463,1,16487,1,9546,1,0,1,0,0,0,0,0,0,4274,1,5044,1,228,1
126,18164600,4466,9546,28.980558,,0,11,8,96,79617,2214,3437,18084983,18,179,150,1,27894,1,70,1,1936114,1,1022402,1,857242,1,137376,1,14061102,1,42633,1,473238,1,9839,4,523625,4,66208,4,4355995,4,8525409,8,12680866,96,197102,36,5310,1,84985,1,14278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16264,1,246,1,9546,1,4466,1,16510,1,9546,1,0,1,0,0,0,0,0,0,4250,1,5043,1,253,1
127,18534800,4466,9546,28.98101,,0,11,8,96,50653,2435,3036,18484147,18,179,1303,1,69705,1,271,1,2138967,1,1022512,1,857272,1,177414,1,14204850,1,11853,1,665951,1,9458,4,551499,4,68202,4,4343702,4,8508356,8,12651528,96,197493,36,3998,1,48574,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16262,1,252,1,9546,1,4466,1,16514,1,9546,1,0,1,0,0,0,0,0,0,4294,1,5042,1,210,1
128,18269300,4468,9546,28.981445,,0,11,8,96,54756,1423,2866,18214544,18,179,391,1,36841,1,160,1,2425042,1,781435,1,857202,1,129010,1,13972610,1,11853,1,450944,1,8737,4,518235,4,67581,4,4346727,4,8526080,8,12675906,96,194036,36,3988,1,46240,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16271,1,247,1,9546,1,4468,1,16518,1,9546,1,0,1,0,0,0,0,0,0,4315,1,5042,1,189,1
129,17730300,4465,9546,28.981846,,0,11,8,96,47847,1713,2786,17682453,18,179,250,1,28966,1,190,1,1928429,1,765143,1,856972,1,128329,1,13962731,1,11442,1,425234,1,8226,4,558202,4,66519,4,4345124,4,8507965,8,12659874,96,190429,36,3727,1,42693,1,3326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,243,1,9546,1,4465,1,16520,1,9546,1,0,1,0,0,0,0,0,0,4342,1,5041,1,163,1
130,18006100,4468,9546,28.982235,,0,11,8,96,61820,2264,2766,17944280,18,179,10,1,28796,1,120,1,1934761,1,813928,1,857182,1,153698,1,14140806,1,14979,1,616295,1,8006,4,522904,4,69395,4,4350795,4,8515500,8,12682188,96,181342,36,3807,1,49155,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,1,233,1,9546,1,4468,1,16527,1,9546,1,0,1,0,0,0,0,0,0,4301,1,5041,1,204,1
131,21495100,4466,9546,28.982603,,0,10,8,96,1718878,4368,5070,19776222,18,167,30,1,31992,1,341,1,1934631,1,934231,1,857452,1,254153,1,15647367,1,116025,1,1208733,1,10049,4,567560,4,69104,4,4352699,4,8997023,8,13159433,96,185219,24,18105,1,371190,1,48534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,230,1,9546,1,4466,1,16545,1,9546,1,0,1,0,0,0,0,0,0,4355,1,5041,1,150,1
132,22536000,4467,9546,28.982958,,0,10,8,96,957724,5501,5330,21578276,18,167,3938,1,141144,1,1803,1,2659376,1,2089962,1,860017,1,413812,1,15388636,1,19588,1,1083771,1,27032,4,716319,4,121896,4,4391394,4,8920094,8,13122472,96,183686,24,6863,1,101146,1,14618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9546,1,4467,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4360,1,5042,1,144,1
133,20952700,4465,9546,28.983284,,0,10,8,96,99730,5861,4559,20852970,18,167,792,1,37493,1,160,1,2193994,1,1569242,1,857883,1,204156,1,15961396,1,27854,1,1353765,1,41741,4,712702,4,101978,4,4749057,4,8680680,8,13239599,96,185580,24,10490,1,273881,1,31241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,227,1,9546,1,4465,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4361,1,5042,1,143,1
134,19274800,4464,9546,28.983583,,0,10,8,96,123640,8496,3968,19151160,18,167,1293,1,52812,1,721,1,2045526,1,1068091,1,857883,1,184618,1,14910929,1,29287,1,701941,1,30760,4,602027,4,108811,4,4593346,4,8692413,8,13097524,96,184267,24,10250,1,155692,1,7194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,223,1,9546,1,4464,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4358,1,5042,1,146,1
135,19418400,4468,9546,28.98386,,0,10,8,96,79155,2695,3788,19339245,18,167,2274,1,37984,1,150,1,1951644,1,1538383,1,857863,1,193986,1,14741240,1,15720,1,860438,1,16001,4,636274,4,73452,4,4479765,4,8609863,8,12900982,96,184858,24,3837,1,55948,1,2966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9546,1,4468,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5040,1,141,1
136,20509700,4468,9546,28.984129,,0,11,8,96,71514,6442,3227,20438186,18,179,441,1,38635,1,210,1,2177021,1,1728702,1,857442,1,249534,1,15372194,1,14007,1,1460492,1,24097,4,588230,4,98451,4,4412765,4,8644750,8,12872927,96,181362,36,4990,1,117798,1,14177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,228,1,9546,1,4468,1,16550,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5039,1,142,1
137,19269400,4466,9546,28.984394,,0,10,8,96,78112,2495,3316,19191288,18,167,972,1,35739,1,281,1,1961182,1,1691029,1,857092,1,199837,1,14433153,1,12003,1,745876,1,8837,4,540127,4,70136,4,4399740,4,8600224,8,12822110,96,174538,24,3898,1,59085,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,221,1,9546,1,4466,1,16552,1,9546,1,0,1,0,0,0,0,0,0,4410,1,5037,1,99,1
138,17841200,4469,9546,28.984627,,0,10,8,96,44576,1222,2786,17796624,18,167,180,1,28886,1,130,1,1944690,1,735787,1,857012,1,122638,1,14095368,1,11933,1,458148,1,9148,4,585916,4,69104,4,4359402,4,8553904,8,12730532,96,179989,24,3497,1,52341,1,2685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,228,1,9546,1,4469,1,16551,1,9546,1,0,1,0,0,0,0,0,0,4390,1,5036,1,120,1
139,17650600,4467,9545,28.984867,,0,10,8,96,44856,1192,2625,17605744,18,167,220,1,29808,1,190,1,1935613,1,713113,1,857022,1,119452,1,13938664,1,11663,1,405416,1,8086,4,552411,4,66980,4,4351427,4,8508336,8,12681827,96,175310,24,3878,1,37853,1,3086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4404,1,5036,1,105,1
140,17801900,4466,9545,28.985088,,0,10,8,96,63338,3477,3006,17738562,18,167,110,1,28034,1,90,1,1939310,1,715487,1,856921,1,137887,1,14047886,1,12835,1,458479,1,8937,4,526391,4,72010,4,4366105,4,8543695,8,12729801,96,176993,24,3918,1,61710,1,3166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,226,1,9545,1,4466,1,16542,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5037,1,86,1
141,17861600,4466,9545,28.985296,,0,10,8,96,65557,2405,2986,17796043,18,167,130,1,29637,1,220,1,1946344,1,741257,1,857242,1,168116,1,14035322,1,17774,1,487004,1,7525,4,525479,4,67401,4,4358941,4,8539597,8,12719080,96,176472,24,3837,1,40438,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,226,1,9545,1,4466,1,16546,1,9545,1,0,1,0,0,0,0,0,0,4420,1,5037,1,88,1
142,18589400,4466,9545,28.985493,,0,10,8,96,74954,1924,4279,18514446,18,167,120,1,28385,1,210,1,2643936,1,885998,1,857292,1,140132,1,13944045,1,14328,1,487786,1,8907,4,520710,4,65707,4,4333131,4,8476053,8,12630828,96,174078,24,3517,1,43665,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,223,1,9545,1,4466,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4417,1,5037,1,91,1
143,18049300,4468,9545,28.98568,,0,10,8,96,53610,1974,3487,17995690,18,167,591,1,37352,1,100,1,2200116,1,700648,1,857523,1,121836,1,14061703,1,15821,1,418030,1,7996,4,520750,4,65938,4,4329775,4,8625764,8,12773525,96,178526,24,5471,1,78272,1,7735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,226,1,9545,1,4468,1,16550,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5038,1,85,1
144,18349700,4471,9545,28.985857,,0,10,8,96,64659,1663,2655,18285041,18,167,441,1,34697,1,150,1,1966222,1,1135431,1,857262,1,164218,1,14111770,1,14849,1,606526,1,7695,4,523916,4,65778,4,4337780,4,8518375,8,12668802,96,184698,24,3557,1,43895,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,236,1,9545,1,4471,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4439,1,5037,1,69,1
145,17811100,4470,9545,28.986025,,0,10,8,96,47580,1333,2956,17763520,18,167,130,1,31621,1,90,1,1927888,1,720016,1,857212,1,156624,1,14058306,1,11633,1,481704,1,8857,4,572660,4,66359,4,4361967,4,8516251,8,12684362,96,190900,24,3437,1,42482,1,3256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,243,1,9545,1,4470,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5038,1,67,1
146,17745800,4468,9545,28.986183,,0,10,8,96,52416,2164,3678,17693384,18,167,110,1,27844,1,882,1,1943228,1,701700,1,857052,1,122347,1,14028138,1,12083,1,472656,1,12935,4,534226,4,68833,4,4335456,4,8517173,8,12664353,96,184598,24,7996,1,72881,1,3817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,237,1,9545,1,4468,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5039,1,66,1
147,17625900,4467,9545,28.98633,,0,10,8,96,43892,1272,2605,17582008,18,167,341,1,28435,1,150,1,1927006,1,689707,1,857142,1,130583,1,13936971,1,11673,1,442498,1,7555,4,520018,4,66509,4,4336588,4,8508897,8,12668251,96,174629,24,3787,1,47081,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336,1,224,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4457,1,5039,1,49,1
148,17679000,4465,9545,28.98647,,0,10,8,96,46544,1623,2716,17632456,18,167,90,1,28094,1,130,1,1929321,1,694146,1,857052,1,124301,1,13987539,1,11783,1,433881,1,8767,4,552291,4,68182,4,4338231,4,8510580,8,12672489,96,173607,24,4028,1,67010,1,2946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16341,1,222,1,9545,1,4465,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4449,1,5039,1,57,1
149,17889800,4466,9545,28.986603,,0,10,8,96,56875,2104,3537,17832925,18,167,150,1,28445,1,100,1,1938088,1,689857,1,857022,1,165842,1,14141157,1,12264,1,471755,1,9017,4,578271,4,67431,4,4475086,4,8490251,8,12786931,96,174869,24,3537,1,40358,1,3346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,221,1,9545,1,4466,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4445,1,5039,1,61,1
150,17861700,4467,9545,28.986732,,0,10,8,96,49095,1593,2596,17812605,18,167,391,1,45608,1,190,1,2144768,1,691701,1,857162,1,124982,1,13935869,1,11933,1,409063,1,8897,4,553042,4,67581,4,4340816,4,8485211,8,12656086,96,167344,24,3597,1,62291,1,3777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16347,1,217,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4448,1,5039,1,58,1
151,17672900,4467,9545,28.986855,,0,10,8,96,42288,1633,2675,17630612,18,167,250,1,28235,1,110,1,1934541,1,713874,1,857182,1,162235,1,13922052,1,12134,1,455653,1,7525,4,523775,4,66058,4,4338692,4,8478859,8,12637161,96,177715,24,3517,1,43755,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,229,1,9545,1,4467,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4444,1,5039,1,62,1
152,17832500,4465,9545,28.986967,,0,10,8,96,47974,1223,3417,17784526,18,167,50,1,28275,1,150,1,1926976,1,689096,1,857082,1,147135,1,14123949,1,11813,1,416137,1,9448,4,543503,4,67341,4,4298314,4,8734991,8,12841562,96,188325,24,3797,1,46190,1,3006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,229,1,9545,1,4465,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5041,1,49,1
153,17800300,4464,9545,28.987074,,0,10,8,96,52210,1643,2585,17748090,18,167,381,1,36030,1,200,1,2216307,1,670991,1,857142,1,126195,1,13826166,1,14678,1,451846,1,10210,4,528074,4,65848,4,4298724,4,8420416,8,12542597,96,173957,24,3908,1,42342,1,3156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,226,1,9545,1,4464,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4459,1,5042,1,44,1
154,17513800,4465,9545,28.987171,,0,10,8,96,47035,1162,2746,17466765,18,167,261,1,27203,1,160,1,1921906,1,666693,1,857022,1,125403,1,13854391,1,13727,1,407390,1,8486,4,566729,4,65848,4,4318042,4,8433120,8,12575951,96,172464,24,3437,1,47572,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16344,1,223,1,9545,1,4465,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4461,1,5042,1,42,1
155,17639300,4466,9545,28.987276,,0,10,8,96,56771,1743,2686,17582529,18,167,130,1,27463,1,170,1,1920844,1,694777,1,857222,1,140623,1,13929957,1,11342,1,457066,1,8036,4,538985,4,68603,4,4349363,4,8440555,8,12614015,96,173216,24,3898,1,58303,1,3407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16343,1,224,1,9545,1,4466,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4451,1,5042,1,52,1
156,17508800,4466,9545,28.98737,,0,10,8,96,66493,1242,2585,17442307,18,167,110,1,28786,1,301,1,1959359,1,712632,1,857222,1,119371,1,13750349,1,14177,1,383043,1,7615,4,517904,4,65808,4,4304756,4,8431367,8,12566935,96,166603,24,3928,1,32052,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16348,1,216,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5040,1,50,1
157,17811100,4464,9545,28.987461,,0,10,8,96,58712,1924,3848,17752388,18,167,10,1,31321,1,80,1,1955441,1,836161,1,857292,1,130964,1,13928885,1,12234,1,441446,1,8887,4,586697,4,65898,4,4310347,4,8454001,8,12590179,96,170320,24,3527,1,50227,1,5932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,219,1,9545,1,4464,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4460,1,5041,1,44,1
158,17971800,4468,9545,28.987545,,0,10,8,96,51927,1613,2816,17919873,18,167,441,1,37763,1,190,1,2373131,1,670730,1,857252,1,129621,1,13838861,1,11883,1,412049,1,7915,4,524367,4,80847,4,4311710,4,8437869,8,12565592,96,181171,24,3867,1,55999,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4467,1,5041,1,37,1
159,17650700,4466,9545,28.987621,,0,10,8,96,57450,1583,3267,17593250,18,167,150,1,28125,1,240,1,1925704,1,740856,1,857062,1,148508,1,13880261,1,12344,1,508967,1,7745,4,518886,4,78763,4,4303634,4,8396910,8,12513511,96,183766,24,3787,1,57341,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,235,1,9545,1,4466,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4468,1,5041,1,36,1
160,17739400,4466,9545,28.98769,,0,10,8,96,54873,1713,2876,17684527,18,167,381,1,36461,1,140,1,2192310,1,676802,1,857252,1,118199,1,13791409,1,11572,1,398863,1,8537,4,558954,4,73282,4,4290639,4,8416909,8,12526577,96,178095,24,3727,1,36010,1,2775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,227,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4466,1,5041,1,38,1
161,17519400,4467,9545,28.98776,,0,10,8,96,44289,1373,2815,17475111,18,167,190,1,27754,1,130,1,1929140,1,702672,1,857202,1,125093,1,13820445,1,12484,1,375728,1,7735,4,521411,4,66018,4,4305037,4,8456506,8,12574319,96,184408,24,5230,1,77801,1,3607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,236,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4471,1,5040,1,34,1
162,17518200,4469,9545,28.987827,,0,10,8,96,42548,1994,2946,17475652,18,167,220,1,27764,1,70,1,1942937,1,663647,1,857112,1,120403,1,13851646,1,11853,1,444873,1,7755,4,550918,4,67761,4,4301810,4,8418311,8,12530253,96,186922,24,3517,1,51319,1,3387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,241,1,9545,1,4469,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4470,1,5039,1,36,1
163,17459400,4469,9545,28.987888,,0,10,8,96,47331,1082,2625,17412069,18,167,110,1,26842,1,130,1,1923139,1,643838,1,857122,1,131184,1,13817690,1,12013,1,417499,1,7645,4,523585,4,66569,4,4299265,4,8421478,8,12531185,96,186932,24,5861,1,71198,1,3507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,236,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
164,17674800,4466,9545,28.98795,,0,10,8,96,49508,2174,2937,17625292,18,167,230,1,28525,1,180,1,1937346,1,707472,1,857172,1,169809,1,13912554,1,12003,1,454922,1,8346,4,544385,4,67962,4,4323292,4,8442488,8,12590159,96,172685,24,4399,1,57722,1,6863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,221,1,9545,1,4466,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
165,17801400,4468,9545,28.988005,,0,10,8,96,56576,1473,3287,17744824,18,167,291,1,28575,1,220,1,1935202,1,693655,1,857292,1,184888,1,14031705,1,12995,1,541109,1,14398,4,560086,4,75346,4,4346838,4,8430846,8,12580821,96,193575,24,5040,1,51259,1,5310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,248,1,9545,1,4468,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
166,17601500,4469,9545,28.988058,,0,10,8,96,46835,1984,2605,17554665,18,167,50,1,28575,1,120,1,1927998,1,683806,1,857412,1,143638,1,13901081,1,11983,1,500130,1,9308,4,542021,4,71298,4,4301460,4,8417931,8,12524302,96,192483,24,3477,1,50217,1,3256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,248,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
167,17533200,4468,9545,28.98811,,0,10,8,96,66465,1313,2696,17466735,18,167,140,1,30138,1,190,1,1925042,1,676361,1,856992,1,133399,1,13829523,1,14949,1,446586,1,8777,4,544876,4,67912,4,4293905,4,8415326,8,12516066,96,190469,24,3417,1,44296,1,3116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,1,243,1,9545,1,4468,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
168,17493100,4469,9545,28.988153,,0,10,8,96,46925,1423,2666,17446175,18,167,90,1,33695,1,281,1,1937526,1,666713,1,857052,1,121245,1,13817940,1,11633,1,432849,1,8006,4,550547,4,65988,4,4315367,4,8400246,8,12524071,96,188876,24,3517,1,37423,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,242,1,9545,1,4469,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
169,17455300,4468,9545,28.988195,,0,10,8,96,46277,1162,2836,17409023,18,167,40,1,28155,1,120,1,1924662,1,679718,1,857102,1,118911,1,13788343,1,11973,1,378344,1,9068,4,562831,4,66168,4,4298604,4,8421808,8,12532949,96,184628,24,3807,1,43995,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,239,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4478,1,5041,1,26,1
170,26794800,4471,9545,28.98824,,0,10,8,96,138453,9458,14939,26656347,18,167,170,1,28245,1,331,1,1926455,1,715367,1,857382,1,165601,1,22892299,1,70497,1,468078,1,22514,4,548303,4,178236,4,4494013,4,16308614,8,20568774,96,218914,24,33325,1,675389,1,154369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309,1,251,1,9545,1,4471,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4490,1,5041,1,14,1
171,21491300,4470,9545,28.988277,,0,11,8,96,113002,9919,12364,21378298,18,179,4499,1,92189,1,621,1,2296883,1,2069783,1,858244,1,337625,1,15702895,1,15560,1,1538894,1,91437,4,721579,4,127587,4,4443996,4,8657455,8,12892236,96,196852,36,5591,1,96988,1,9448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16314,1,248,1,9545,1,4470,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4485,1,5040,1,20,1
172,19915600,4471,9545,28.988316,,0,11,8,96,94922,9619,8466,19820678,18,179,852,1,35589,1,401,1,2029835,1,1337082,1,857573,1,177765,1,15360311,1,21271,1,989679,1,32032,4,703003,4,116336,4,4549571,4,8801374,8,13136710,96,205769,36,8106,1,136044,1,14548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16313,1,250,1,9545,1,4471,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4493,1,5039,1,13,1
173,20644600,4469,9545,28.98835,,0,11,8,96,88175,7434,8376,20556425,18,179,2976,1,34878,1,331,1,2010468,1,1625471,1,858324,1,265475,1,15744245,1,14258,1,1236397,1,42603,4,653467,4,124141,4,4676827,4,8910957,8,13370292,96,209115,36,5841,1,79805,1,6773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,245,1,9545,1,4469,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4483,1,5040,1,22,1
