step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
120,18042800,4463,9546,28.977146,,0,10,8,96,162577,1343,2605,17880223,18,167,160,1,39570,1,80,1,2129418,1,946280,1,857010,1,141816,1,13752501,1,13387,1,327972,1,7665,4,545090,4,65152,4,4360272,4,8417612,8,12596467,96,178811,24,3247,1,21574,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16244,1,226,1,9546,1,4463,1,16470,1,9546,1,0,1,0,0,0,0,0,0,4175,1,5037,1,334,1
121,17608900,4463,9546,28.977818,,0,10,8,96,51799,1263,2616,17557101,18,167,160,1,33548,1,60,1,2130761,1,788872,1,857190,1,112567,1,13623280,1,10662,1,269524,1,7285,4,512374,4,64801,4,4297926,4,8442803,8,12553119,96,184993,24,3347,1,21353,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,236,1,9546,1,4463,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4189,1,5040,1,317,1
122,17437000,4462,9546,28.978441,,0,10,8,96,47388,1303,2676,17389612,18,167,140,1,24189,1,50,1,1955267,1,790345,1,857160,1,114391,1,13637488,1,10581,1,270095,1,7405,4,515471,4,65212,4,4315611,4,8435167,8,12558820,96,189282,24,3377,1,21293,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16238,1,241,1,9546,1,4462,1,16479,1,9546,1,0,1,0,0,0,0,0,0,4197,1,5043,1,306,1
123,17425500,4463,9546,28.979033,,0,11,8,96,49555,1212,2655,17375945,18,179,60,1,27796,1,60,1,1953894,1,779283,1,856940,1,113188,1,13633621,1,11102,1,273151,1,7305,4,517885,4,64931,4,4310972,4,8430187,8,12555174,96,183330,36,3116,1,22255,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16249,1,233,1,9546,1,4463,1,16482,1,9546,1,0,1,0,0,0,0,0,0,4235,1,5044,1,267,1
124,17737100,4462,9546,28.979574,,0,11,8,96,98776,1182,2667,17638324,18,179,20,1,27485,1,150,1,1956960,1,939567,1,857030,1,115183,1,13725216,1,16714,1,330587,1,7535,4,536072,4,65282,4,4307405,4,8450338,8,12576395,96,178681,36,3287,1,20932,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16255,1,228,1,9546,1,4462,1,16483,1,9546,1,0,1,0,0,0,0,0,0,4251,1,5044,1,251,1
125,17717600,4463,9546,28.98009,,0,11,8,96,105739,1473,2997,17611861,18,179,40,1,28097,1,140,1,2048966,1,918865,1,857070,1,116535,1,13628240,1,13908,1,274584,1,7174,4,511653,4,64821,4,4306132,4,8433093,8,12548920,96,187308,36,3277,1,23427,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16247,1,240,1,9546,1,4463,1,16487,1,9546,1,0,1,0,0,0,0,0,0,4274,1,5044,1,228,1
126,17525900,4466,9546,28.980558,,0,11,8,96,56266,1132,2636,17469634,18,179,90,1,35662,1,80,1,2084297,1,758331,1,857100,1,110673,1,13607027,1,16373,1,277330,1,7255,4,512615,4,64520,4,4298908,4,8418784,8,12519461,96,195595,36,3186,1,20722,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16264,1,246,1,9546,1,4466,1,16510,1,9546,1,0,1,0,0,0,0,0,0,4250,1,5043,1,253,1
127,17831600,4466,9546,28.98101,,0,11,8,96,98745,1162,2846,17732855,18,179,120,1,28027,1,150,1,2176684,1,905849,1,857010,1,119531,1,13628741,1,16744,1,272580,1,7104,4,512344,4,66394,4,4308377,4,8432923,8,12541285,96,197168,36,3237,1,22055,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16262,1,252,1,9546,1,4466,1,16514,1,9546,1,0,1,0,0,0,0,0,0,4294,1,5042,1,210,1
128,17837300,4468,9546,28.981445,,0,11,8,96,100407,1182,2615,17736893,18,179,110,1,27045,1,140,1,2215632,1,900518,1,857090,1,117998,1,13601656,1,16704,1,274955,1,7325,4,514208,4,64711,4,4289358,4,8422121,8,12514882,96,193982,36,3307,1,21924,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16271,1,247,1,9546,1,4468,1,16518,1,9546,1,0,1,0,0,0,0,0,0,4315,1,5042,1,189,1
129,17794500,4465,9546,28.981846,,0,11,8,96,106626,2385,3567,17687874,18,179,50,1,28608,1,110,1,2065590,1,879115,1,856980,1,118720,1,13722290,1,16413,1,273502,1,14209,4,534098,4,65152,4,4323177,4,8478785,8,12602349,96,196046,36,3146,1,25241,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16277,1,243,1,9546,1,4465,1,16520,1,9546,1,0,1,0,0,0,0,0,0,4342,1,5041,1,163,1
130,17748400,4468,9546,28.982235,,0,11,8,96,101739,1864,2685,17646661,18,179,120,1,27005,1,120,1,2081261,1,875547,1,857070,1,120082,1,13668230,1,17225,1,284404,1,7445,4,517174,4,68368,4,4311032,4,8436951,8,12564202,96,181096,36,3948,1,34289,1,2756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16294,1,233,1,9546,1,4468,1,16527,1,9546,1,0,1,0,0,0,0,0,0,4301,1,5041,1,204,1
131,17904600,4466,9546,28.982603,,0,10,8,96,103256,2385,2716,17801344,18,167,301,1,28938,1,140,1,2133116,1,907602,1,857050,1,118710,1,13740216,1,15271,1,373554,1,7114,4,515040,4,64801,4,4304529,4,8434666,8,12558520,96,177959,24,3577,1,31944,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,230,1,9546,1,4466,1,16545,1,9546,1,0,1,0,0,0,0,0,0,4355,1,5041,1,150,1
132,17895200,4467,9546,28.982958,,0,10,8,96,132865,1363,2616,17762335,18,167,230,1,38768,1,90,1,1962191,1,902622,1,857080,1,141876,1,13848464,1,11012,1,375949,1,7876,4,546613,4,65121,4,4421435,4,8402221,8,12646938,96,174101,24,3377,1,21944,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9546,1,4467,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4360,1,5042,1,144,1
133,18054300,4465,9546,28.983284,,0,10,8,96,137964,1403,2696,17916336,18,167,160,1,39810,1,150,1,2162114,1,880868,1,857190,1,142528,1,13822803,1,10712,1,345898,1,7545,4,562105,4,65111,4,4399781,4,8413874,8,12634253,96,176707,24,3327,1,21183,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,227,1,9546,1,4465,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4361,1,5042,1,143,1
134,17979900,4464,9546,28.983583,,0,10,8,96,161923,1483,3257,17817977,18,167,160,1,39209,1,120,1,2137044,1,864736,1,857280,1,124371,1,13781319,1,13738,1,322531,1,8076,4,528296,4,64831,4,4329980,4,8492803,8,12644714,96,174813,24,3227,1,27506,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,223,1,9546,1,4464,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4358,1,5042,1,146,1
135,17804400,4468,9546,28.98386,,0,10,8,96,96886,1353,2646,17707514,18,167,661,1,27536,1,120,1,2160100,1,881209,1,857291,1,136475,1,13633070,1,11052,1,284564,1,7124,4,514609,4,64981,4,4306804,4,8413754,8,12536275,96,181637,24,3407,1,33908,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9546,1,4468,1,16553,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5040,1,141,1
136,18057000,4468,9546,28.984129,,0,11,8,96,142668,1543,3016,17914332,18,179,230,1,37957,1,130,1,2142695,1,880968,1,857351,1,142147,1,13842202,1,10652,1,352942,1,7726,4,547034,4,65382,4,4426325,4,8413674,8,12658612,96,178370,36,3327,1,21684,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,228,1,9546,1,4468,1,16550,1,9546,1,0,1,0,0,0,0,0,0,4365,1,5039,1,142,1
137,18051300,4466,9546,28.984394,,0,10,8,96,138732,1373,3196,17912568,18,167,160,1,38858,1,80,1,2146653,1,860026,1,857040,1,141937,1,13857132,1,10682,1,356910,1,7595,4,546152,4,66855,4,4427748,4,8423453,8,12673673,96,174332,24,3347,1,21103,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,221,1,9546,1,4466,1,16552,1,9546,1,0,1,0,0,0,0,0,0,4410,1,5037,1,99,1
138,17951500,4469,9546,28.984627,,0,10,8,96,136749,1403,2756,17814751,18,167,160,1,38698,1,180,1,2149218,1,847972,1,857170,1,142077,1,13768363,1,10912,1,328603,1,7645,4,546934,4,64981,4,4389080,4,8402431,8,12610956,96,177799,24,3347,1,21363,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,228,1,9546,1,4469,1,16551,1,9546,1,0,1,0,0,0,0,0,0,4390,1,5036,1,120,1
139,17644000,4467,9545,28.984867,,0,10,8,96,77050,1363,2806,17566950,18,167,160,1,35391,1,60,1,2171042,1,681255,1,857220,1,111846,1,13696437,1,13537,1,270256,1,7235,4,513867,4,64570,4,4303677,4,8468434,8,12591467,96,177839,24,5421,1,56554,1,5060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,224,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4404,1,5036,1,105,1
140,17363000,4466,9545,28.985088,,0,10,8,96,52357,1303,2486,17310643,18,167,200,1,31804,1,90,1,1954686,1,680644,1,857311,1,113790,1,13661527,1,10591,1,288613,1,7385,4,516974,4,65101,4,4314399,4,8439786,8,12575374,96,176326,24,3437,1,21924,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,226,1,9545,1,4466,1,16542,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5037,1,86,1
141,17257600,4466,9545,28.985296,,0,10,8,96,38903,1162,2596,17218697,18,167,110,1,25822,1,80,1,1915857,1,678139,1,857080,1,111986,1,13618871,1,10752,1,268823,1,9710,4,521583,4,64841,4,4306924,4,8417542,8,12544883,96,176987,24,3186,1,22546,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,226,1,9545,1,4466,1,16546,1,9545,1,0,1,0,0,0,0,0,0,4420,1,5037,1,88,1
142,17596300,4466,9545,28.985493,,0,10,8,96,108690,1403,2977,17487610,18,167,10,1,31684,1,150,1,2076351,1,779994,1,857060,1,116004,1,13609652,1,16704,1,274534,1,7195,4,514108,4,64691,4,4308357,4,8412231,8,12544602,96,173009,24,3237,1,21313,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,223,1,9545,1,4466,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4417,1,5037,1,91,1
143,17721200,4468,9545,28.98568,,0,10,8,96,102405,1232,2636,17618795,18,167,150,1,27285,1,120,1,2136282,1,828041,1,857080,1,117698,1,13635274,1,16864,1,274544,1,7585,4,515330,4,65172,4,4300581,4,8441800,8,12560404,96,179342,24,3247,1,23207,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,226,1,9545,1,4468,1,16550,1,9545,1,0,1,0,0,0,0,0,0,4422,1,5038,1,85,1
144,17778800,4471,9545,28.985857,,0,10,8,96,99433,1253,2737,17679367,18,167,130,1,28317,1,120,1,2201344,1,815606,1,856990,1,117417,1,13642388,1,17054,1,277159,1,7154,4,515491,4,65061,4,4312104,4,8434666,8,12559952,96,184082,24,3216,1,23788,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,236,1,9545,1,4471,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4439,1,5037,1,69,1
145,17594200,4470,9545,28.986025,,0,10,8,96,99626,1032,2565,17494574,18,167,100,1,26994,1,120,1,2021841,1,811769,1,857060,1,118148,1,13641597,1,16944,1,284795,1,7124,4,515400,4,64721,4,4303627,4,8437382,8,12546727,96,191717,24,3227,1,21764,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,243,1,9545,1,4470,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5038,1,67,1
146,17707000,4468,9545,28.986183,,0,10,8,96,100099,1222,2666,17606901,18,167,70,1,28327,1,130,1,2127805,1,810797,1,857030,1,118499,1,13647408,1,16834,1,310417,1,7245,4,514769,4,65041,4,4296583,4,8424435,8,12534381,96,183971,24,3176,1,21884,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,237,1,9545,1,4468,1,16552,1,9545,1,0,1,0,0,0,0,0,0,4440,1,5039,1,66,1
147,17777300,4467,9545,28.98633,,0,10,8,96,132242,1453,2586,17645058,18,167,100,1,32115,1,892,1,1940206,1,837501,1,857611,1,143941,1,13821831,1,10862,1,350457,1,7655,4,547164,4,64841,4,4450654,4,8372791,8,12647159,96,173701,24,3307,1,20962,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336,1,224,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4457,1,5039,1,49,1
148,17831700,4465,9545,28.98647,,0,10,8,96,136070,1443,2896,17695630,18,167,140,1,33237,1,50,1,1944375,1,818983,1,857160,1,147688,1,13883305,1,10692,1,329555,1,7585,4,546714,4,64901,4,4498260,4,8404886,8,12726991,96,173260,24,3307,1,23267,1,3387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16341,1,222,1,9545,1,4465,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4449,1,5039,1,57,1
149,18181300,4466,9545,28.986603,,0,10,8,96,164261,1413,2635,18017039,18,167,140,1,42065,1,90,1,2231244,1,822621,1,857180,1,150514,1,13902523,1,10662,1,363674,1,7806,4,549650,4,65021,4,4461426,4,8425618,8,12711289,96,173119,24,3247,1,22095,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,221,1,9545,1,4466,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4445,1,5039,1,61,1
150,18011700,4467,9545,28.986732,,0,10,8,96,150496,1343,2545,17861204,18,167,160,1,36273,1,180,1,2190221,1,815196,1,857180,1,141926,1,13809436,1,10631,1,337982,1,7826,4,547936,4,65322,4,4435002,4,8387000,8,12652720,96,166737,24,3267,1,21173,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16347,1,217,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4448,1,5039,1,58,1
151,17502600,4467,9545,28.986855,,0,10,8,96,54670,1232,2615,17447930,18,167,170,1,36123,1,60,1,2192576,1,655653,1,857190,1,113188,1,13582387,1,10581,1,272450,1,7185,4,516974,4,65121,4,4293858,4,8397822,8,12507267,96,181797,24,3257,1,21954,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,229,1,9545,1,4467,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4444,1,5039,1,62,1
152,17213400,4465,9545,28.986967,,0,10,8,96,48571,1283,2626,17164829,18,167,140,1,24199,1,50,1,1955668,1,652427,1,857200,1,113188,1,13551385,1,10571,1,271999,1,7315,4,517715,4,66705,4,4284088,4,8374905,8,12481895,96,174472,24,3337,1,21463,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,229,1,9545,1,4465,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5041,1,49,1
153,17220800,4464,9545,28.987074,,0,10,8,96,44628,1072,2486,17176172,18,167,60,1,25832,1,100,1,1954495,1,648148,1,857040,1,112317,1,13567637,1,10541,1,278282,1,7866,4,522154,4,65292,4,4287485,4,8376208,8,12486294,96,174913,24,3206,1,23558,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,226,1,9545,1,4464,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4459,1,5042,1,44,1
154,17702000,4465,9545,28.987171,,0,10,8,96,103726,1393,2756,17598274,18,167,50,1,34099,1,140,1,2194710,1,784183,1,857060,1,119301,1,13592257,1,16473,1,282661,1,7305,4,514489,4,64640,4,4290220,4,8401740,8,12515163,96,174041,24,3277,1,23898,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16344,1,223,1,9545,1,4465,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4461,1,5042,1,42,1
155,17681400,4466,9545,28.987276,,0,10,8,96,102806,1263,3528,17578594,18,167,100,1,27385,1,130,1,2030599,1,802811,1,856990,1,131716,1,13710305,1,18557,1,315036,1,9599,4,539399,4,67947,4,4306513,4,8420518,8,12549862,96,173641,24,4078,1,42846,1,3106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16343,1,224,1,9545,1,4466,1,16567,1,9545,1,0,1,0,0,0,0,0,0,4451,1,5042,1,52,1
156,17523100,4466,9545,28.98737,,0,10,8,96,63246,1463,2816,17459854,18,167,170,1,26503,1,100,1,1948964,1,679311,1,857140,1,121736,1,13807692,1,18237,1,413986,1,7285,4,519829,4,77276,4,4313678,4,8410698,8,12554602,96,166957,24,3748,1,55372,1,4359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16348,1,216,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4455,1,5040,1,50,1
157,17853200,4464,9545,28.987461,,0,10,8,96,94302,1824,2596,17758898,18,167,371,1,36293,1,160,1,2195472,1,826528,1,857220,1,137097,1,13691037,1,14720,1,378704,1,7375,4,517094,4,64811,4,4279669,4,8412161,8,12518068,96,171166,24,3216,1,23477,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16345,1,219,1,9545,1,4464,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4460,1,5041,1,44,1
158,17654800,4468,9545,28.987545,,0,10,8,96,101207,1232,2946,17553593,18,167,110,1,28648,1,80,1,2142194,1,818612,1,857040,1,118529,1,13571425,1,16954,1,277270,1,7245,4,517665,4,64610,4,4285501,4,8390397,8,12491625,96,181326,24,3267,1,21654,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4467,1,5041,1,37,1
159,17562500,4466,9545,28.987621,,0,10,8,96,131664,1333,2746,17430836,18,167,60,1,32105,1,762,1,1936459,1,789684,1,857090,1,143379,1,13660635,1,10662,1,328343,1,7645,4,548688,4,65111,4,4352967,4,8329223,8,12496906,96,182538,24,3397,1,21303,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,235,1,9545,1,4466,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4468,1,5041,1,36,1
160,18016700,4466,9545,28.98769,,0,10,8,96,182420,1533,3538,17834280,18,167,170,1,34219,1,160,1,2168497,1,797620,1,857020,1,142718,1,13819676,1,14199,1,328593,1,8678,4,548507,4,65131,4,4389901,4,8448093,8,12657931,96,176526,24,3327,1,23307,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,1,227,1,9545,1,4466,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4466,1,5041,1,38,1
161,17895000,4467,9545,28.98776,,0,10,8,96,134659,1593,3056,17760341,18,167,291,1,33698,1,110,1,2175852,1,789013,1,857140,1,124952,1,13768573,1,10712,1,337692,1,7686,4,546573,4,64781,4,4406194,4,8375086,8,12593892,96,184332,24,3587,1,22876,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,236,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4471,1,5040,1,34,1
162,17688200,4469,9545,28.987827,,0,10,8,96,155649,1243,2776,17532551,18,167,160,1,32826,1,100,1,2190181,1,792880,1,857070,1,118710,1,13527276,1,13347,1,266688,1,7144,4,512134,4,64410,4,4267605,4,8381158,8,12458378,96,187609,24,3317,1,21022,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,241,1,9545,1,4469,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4470,1,5039,1,36,1
163,17491200,4469,9545,28.987888,,0,10,8,96,95305,1293,2635,17395895,18,167,140,1,26964,1,130,1,2055399,1,775024,1,857200,1,113639,1,13556585,1,10812,1,326790,1,7265,4,519348,4,65081,4,4264458,4,8344745,8,12420933,96,185635,24,3367,1,21654,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16315,1,236,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
164,17824500,4466,9545,28.98795,,0,10,8,96,135122,1423,2496,17689378,18,167,170,1,38077,1,160,1,2133978,1,787389,1,857060,1,144852,1,13717049,1,10641,1,336950,1,7535,4,546934,4,64881,4,4355031,4,8360086,8,12540173,96,172448,24,3357,1,38297,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,221,1,9545,1,4466,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
165,17848200,4468,9545,28.988005,,0,10,8,96,140636,1603,2956,17707564,18,167,160,1,39510,1,40,1,2176283,1,777189,1,856990,1,141997,1,13704774,1,10621,1,327942,1,7535,4,547836,4,69079,4,4386384,4,8336548,8,12526185,96,193791,24,3357,1,21894,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,1,248,1,9545,1,4468,1,16544,1,9545,1,0,1,0,0,0,0,0,0,4482,1,5040,1,23,1
166,17438200,4469,9545,28.988058,,0,10,8,96,54500,1293,2595,17383700,18,167,170,1,36323,1,100,1,2190872,1,631204,1,857110,1,113419,1,13543859,1,10641,1,280396,1,7385,4,517475,4,65061,4,4270300,4,8374114,8,12449210,96,192609,24,3257,1,21974,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,248,1,9545,1,4469,1,16551,1,9545,1,0,1,0,0,0,0,0,0,4480,1,5040,1,25,1
167,17191900,4468,9545,28.98811,,0,10,8,96,51330,1263,2685,17140570,18,167,140,1,25792,1,50,1,1956900,1,636896,1,857140,1,113830,1,13539230,1,10591,1,282170,1,7385,4,517004,4,65111,4,4269829,4,8369104,8,12445592,96,190655,24,3327,1,21433,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,1,243,1,9545,1,4468,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
168,17108500,4469,9545,28.988153,,0,10,8,96,40336,1102,3317,17068164,18,167,60,1,27445,1,80,1,1917220,1,634411,1,857160,1,112667,1,13508578,1,10541,1,280867,1,7195,4,515040,4,64540,4,4266613,4,8344985,8,12419069,96,189212,24,3327,1,22365,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16303,1,242,1,9545,1,4469,1,16545,1,9545,1,0,1,0,0,0,0,0,0,4479,1,5041,1,25,1
169,17655000,4468,9545,28.988195,,0,10,8,96,112499,1393,2927,17542501,18,167,90,1,32876,1,160,1,2220362,1,776708,1,857160,1,116275,1,13522386,1,16483,1,285266,1,7305,4,515901,4,64851,4,4257925,4,8362270,8,12433207,96,184062,24,3136,1,21734,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318,1,239,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4478,1,5041,1,26,1
170,17555600,4471,9545,28.98824,,0,10,8,96,98551,1713,2465,17457049,18,167,120,1,27005,1,130,1,2086211,1,759203,1,857020,1,117617,1,13597838,1,11904,1,274404,1,7776,4,524719,4,65983,4,4281262,4,8364514,8,12448769,96,194543,24,3728,1,70512,1,3227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16309,1,251,1,9545,1,4471,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4490,1,5041,1,14,1
171,17613400,4470,9545,28.988277,,0,11,8,96,60618,2154,2767,17552782,18,179,331,1,29610,1,160,1,1926809,1,673890,1,857541,1,174863,1,13877092,1,12485,1,496582,1,8928,4,518978,4,66935,4,4291393,4,8429155,8,12523609,96,194172,36,3677,1,53999,1,5291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16314,1,248,1,9545,1,4470,1,16562,1,9545,1,0,1,0,0,0,0,0,0,4485,1,5040,1,20,1
