step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_bp_verify_ns,phys_bp_verify_n,phys_bp_build_ns,phys_bp_build_n,phys_bp_query_ns,phys_bp_query_n,phys_bp_assemble_ns,phys_bp_assemble_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n,phys_bp_queried,phys_bp_queried_n,phys_bp_members,phys_bp_members_n,phys_bp_rebuilds,phys_bp_rebuilds_n,phys_np_reused,phys_np_reused_n,phys_np_sep_hits,phys_np_sep_hits_n,phys_np_full,phys_np_full_n
246,16658400,4467,9545,28.988903,,0,11,8,96,48691,1313,2726,16609709,18,179,150,1,26502,1,50,1,1957154,1,655614,1,831579,1,114264,1,13014456,1,9939,1,271281,1,7314,4,531441,4,65108,4,4069883,4,8040482,8,11932957,96,174682,36,3206,1,21783,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,233,1,9545,1,4467,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
247,16607300,4467,9545,28.988903,,0,11,8,96,35215,1112,2906,16572085,18,179,100,1,27153,1,120,1,1956934,1,650635,1,831469,1,112641,1,12983034,1,10000,1,269368,1,7334,4,514939,4,65007,4,4068831,4,8029159,8,11921715,96,173370,36,3216,1,21442,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,233,1,9545,1,4467,1,16554,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
248,16843700,4468,9545,28.988903,,0,11,8,96,48698,1363,2707,16795002,18,179,10,1,27384,1,50,1,1956312,1,820417,1,831599,1,116588,1,13032541,1,10100,1,277434,1,7294,4,517684,4,65288,4,4076316,4,8059789,8,11955199,96,178199,36,3276,1,21402,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
249,16975900,4467,9545,28.988903,,0,11,8,96,78898,1423,2786,16897002,18,179,140,1,26211,1,60,1,1978185,1,717957,1,831609,1,116368,1,13215440,1,11032,1,351479,1,7765,4,521792,4,65999,4,4117206,4,8112152,8,12051930,96,174642,36,3347,1,31111,1,3166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
250,17107500,4467,9545,28.988903,,0,11,8,96,58450,2635,3116,17049050,18,179,281,1,27043,1,60,1,1992303,1,683128,1,831890,1,118001,1,13384781,1,11563,1,462516,1,8006,4,523586,4,66871,4,4129750,4,8134556,8,12085546,96,175644,36,3988,1,49898,1,2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,233,1,9545,1,4467,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
251,16859100,4467,9545,28.988903,,0,11,8,96,41153,1373,2766,16817947,18,179,461,1,28626,1,150,1,1933828,1,687777,1,831669,1,115967,1,13209077,1,10390,1,410214,1,7314,4,514819,4,65067,4,4101094,4,8080149,8,12003916,96,174562,36,3216,1,23246,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5041,1,3,1
252,16668800,4467,9545,28.988903,,0,11,8,96,35936,1192,2926,16632864,18,179,70,1,27233,1,70,1,1925322,1,655654,1,831589,1,113072,1,13069724,1,10130,1,272013,1,7324,4,514999,4,64887,4,4095834,4,8086893,8,12005739,96,174061,36,3236,1,20701,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,233,1,9545,1,4467,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
253,17056400,4468,9545,28.988903,,0,11,8,96,114400,1513,2997,16942000,18,179,90,1,31973,1,140,1,2061619,1,803344,1,831589,1,116538,1,13080736,1,15971,1,277514,1,7234,4,514628,4,65037,4,4087818,4,8099137,8,12005699,96,178259,36,3306,1,21823,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
254,16989900,4467,9545,28.988903,,0,11,8,96,102667,1262,2645,16887233,18,179,140,1,27103,1,110,1,2033574,1,805097,1,831499,1,118873,1,13054665,1,16172,1,274949,1,7314,4,513005,4,65067,4,4088770,4,8079328,8,11991001,96,174452,36,3226,1,19148,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
255,17061700,4467,9545,28.988903,,0,11,8,96,102436,1443,2896,16959264,18,179,80,1,27935,1,60,1,2051258,1,803815,1,831439,1,119424,1,13109422,1,15831,1,270951,1,7144,4,529998,4,65198,4,4094441,4,8112683,8,12029155,96,175073,36,3206,1,21793,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,233,1,9545,1,4467,1,16554,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
256,17244300,4467,9545,28.988903,,0,11,8,96,104953,1393,2776,17139347,18,179,110,1,26742,1,120,1,2198347,1,805197,1,831449,1,116408,1,13145002,1,15971,1,272845,1,8827,4,515490,4,65108,4,4098349,4,8154695,8,12075015,96,175253,36,3357,1,22304,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
257,17242700,4468,9545,28.988903,,0,11,8,96,102301,1403,3086,17140399,18,179,130,1,27945,1,150,1,2168608,1,805979,1,831459,1,118542,1,13174499,1,13086,1,281552,1,8457,4,520339,4,65398,4,4125953,4,8136530,8,12079604,96,179792,36,3236,1,28766,1,2866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
258,17106200,4467,9545,28.988903,,0,11,8,96,107609,1353,3757,16998591,18,179,210,1,43485,1,100,1,1935191,1,815588,1,831449,1,114474,1,13241961,1,16132,1,312322,1,7344,4,531221,4,66490,4,4126674,4,8159304,8,12105174,96,177047,36,3547,1,31061,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16321,1,233,1,9545,1,4467,1,16554,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
259,17045000,4467,9545,28.988903,,0,11,8,96,102840,1283,2796,16942160,18,179,140,1,27203,1,130,1,2079664,1,790479,1,831419,1,119554,1,13076618,1,16953,1,285620,1,7224,4,513847,4,64837,4,4082788,4,8093425,8,11998344,96,175073,36,3116,1,21883,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,233,1,9545,1,4467,1,16553,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
260,16864100,4468,9545,28.988903,,0,11,8,96,83707,1353,3207,16780393,18,179,140,1,38966,1,160,1,2093892,1,646877,1,831679,1,113252,1,13045336,1,10090,1,279848,1,7264,4,516101,4,66691,4,4088680,4,8058076,8,11964939,96,178610,36,3276,1,21392,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316,1,240,1,9545,1,4468,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
261,17275100,4467,9545,28.988903,,0,11,8,96,136204,1423,2846,17138896,18,179,170,1,37053,1,130,1,2097028,1,777784,1,831449,1,144734,1,13240559,1,9990,1,334876,1,7575,4,548404,4,65498,4,4171011,4,8084818,8,12075937,96,177047,36,3216,1,21101,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322,1,233,1,9545,1,4467,1,16555,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
262,17555000,4467,9545,28.988903,,0,11,8,96,138130,1423,2805,17416870,18,179,180,1,34658,1,120,1,2244046,1,803224,1,831409,1,143742,1,13349462,1,10030,1,326349,1,7855,4,548364,4,65258,4,4281197,4,8090019,8,12193798,96,174612,36,3327,1,23025,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16323,1,233,1,9545,1,4467,1,16556,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
263,17372200,4468,9545,28.988903,,0,11,8,96,135964,1413,2966,17236236,18,179,170,1,34518,1,100,1,2151876,1,789487,1,831399,1,140255,1,13277982,1,10450,1,333443,1,7725,4,549476,4,65478,4,4187764,4,8104697,8,12110114,96,179381,36,3246,1,21993,1,2745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16317,1,240,1,9545,1,4468,1,16557,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
264,17593100,4467,9545,28.988903,,0,11,8,96,140109,1343,2966,17452991,18,179,170,1,38886,1,140,1,2238485,1,806770,1,831429,1,144744,1,13381595,1,10771,1,328874,1,7685,4,548164,4,65228,4,4294683,4,8102243,8,12218687,96,175273,36,3757,1,26943,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,1,233,1,9545,1,4467,1,16558,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
265,17001300,4467,9545,28.988903,,0,11,8,96,55092,1333,2755,16946208,18,179,170,1,36141,1,90,1,2135604,1,655354,1,831659,1,117570,1,13159640,1,9980,1,282544,1,7455,4,516091,4,65418,4,4115342,4,8144065,8,12080847,96,175804,36,3266,1,21482,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
266,16829100,4468,9545,28.988903,,0,11,8,96,50971,1373,2936,16778129,18,179,140,1,25821,1,60,1,1957856,1,655184,1,831659,1,114785,1,13182605,1,10020,1,278706,1,7384,4,518466,4,65308,4,4126063,4,8157421,8,12099703,96,180844,36,3266,1,21993,1,2625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
267,16879700,4467,9545,28.988903,,0,11,8,96,55892,1473,2926,16823808,18,179,140,1,25600,1,80,1,1968326,1,657187,1,831569,1,114584,1,13216161,1,10160,1,295379,1,7344,4,516061,4,65047,4,4142165,4,8157561,8,12120174,96,176626,36,3327,1,25149,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
268,17200200,4467,9545,28.988903,,0,11,8,96,171099,1423,3438,17029101,18,179,170,1,26732,1,160,1,1964939,1,833373,1,831659,1,146096,1,13211792,1,14178,1,353352,1,7214,4,518365,4,73043,4,4109080,4,8116120,8,12045948,96,175814,36,3306,1,27233,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
269,17250900,4468,9545,28.988903,,0,11,8,96,106073,1573,3006,17144827,18,179,190,1,35149,1,100,1,2157316,1,805859,1,831569,1,118292,1,13180180,1,16172,1,278335,1,7956,4,518335,4,65498,4,4119300,4,8161699,8,12097459,96,180534,36,3256,1,21592,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
270,17166000,4467,9545,28.988903,,0,11,8,96,103574,1493,3026,17062426,18,179,120,1,28265,1,110,1,2090355,1,807682,1,831439,1,119464,1,13169469,1,15520,1,276101,1,7374,4,514708,4,65158,4,4130652,4,8146279,8,12093822,96,180083,36,3206,1,21863,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
271,17258300,4467,9545,28.988903,,0,11,8,96,103333,1293,2676,17154967,18,179,130,1,26833,1,120,1,2220530,1,804857,1,831489,1,117600,1,13136866,1,16542,1,274558,1,8126,4,512684,4,65448,4,4111374,4,8131530,8,12064344,96,175885,36,3607,1,25610,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
272,17281400,4467,9545,28.988903,,0,11,8,96,107967,1192,2586,17173433,18,179,70,1,28195,1,180,1,2172326,1,811209,1,831489,1,120095,1,13193847,1,16021,1,321660,1,7154,4,513245,4,64857,4,4113729,4,8146038,8,12080806,96,176376,36,3136,1,20220,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4504,1,5041,1,0,1
273,17136900,4467,9545,28.988903,,0,11,8,96,99072,1363,2796,17037828,18,179,50,1,25881,1,150,1,2132428,1,797783,1,831489,1,114785,1,13119321,1,15941,1,271402,1,7224,4,514217,4,64877,4,4107206,4,8125859,8,12055006,96,175263,36,3156,1,21362,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5041,1,1,1
274,16969700,4468,9545,28.988905,,0,11,8,96,101254,1272,2836,16868446,18,179,130,1,27183,1,130,1,2071699,1,784266,1,831459,1,116408,1,13020648,1,16522,1,283806,1,7304,4,514438,4,66600,4,4068711,4,8052686,8,11940351,96,178209,36,3166,1,19859,1,2805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5041,1,2,1
275,17027100,4467,9545,28.988905,,0,11,8,96,101532,1303,2956,16925568,18,179,70,1,27925,1,100,1,2075746,1,783094,1,831479,1,117210,1,13076107,1,13837,1,281321,1,7294,4,513205,4,65188,4,4104811,4,8075600,8,12003645,96,173811,36,3256,1,20891,1,3236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5042,1,2,1
276,16677800,4468,9545,28.988905,,0,11,8,96,69183,1242,2936,16608617,18,179,110,1,26752,1,70,1,1929680,1,659472,1,831539,1,110286,1,13034876,1,15831,1,307773,1,7244,4,517674,4,64747,4,4064953,4,8043558,8,11926624,96,178951,36,3176,1,21863,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,1,240,1,9545,1,4468,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
277,17118400,4467,9545,28.988905,,0,11,8,96,107034,1423,2866,17011366,18,179,110,1,28346,1,140,1,2142106,1,808354,1,831459,1,116979,1,13067450,1,16422,1,283044,1,7485,4,524487,4,66540,4,4097848,4,8048818,8,11969749,96,174051,36,3256,1,30720,1,3827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
278,17090300,4467,9545,28.988905,,0,11,8,96,131196,1513,2796,16959104,18,179,70,1,33466,1,391,1,1946603,1,663189,1,831499,1,145916,1,13327810,1,10160,1,389533,1,7665,4,547813,4,65118,4,4221630,4,8062745,8,12107038,96,174542,36,3617,1,25520,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,233,1,9545,1,4467,1,16559,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
279,17274600,4467,9545,28.988905,,0,11,8,96,140093,1433,2745,17134507,18,179,170,1,34458,1,150,1,2080866,1,771391,1,831479,1,144363,1,13261590,1,10040,1,329205,1,8236,4,560027,4,65619,4,4173656,4,8093836,8,12087470,96,177277,36,3657,1,23276,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16327,1,233,1,9545,1,4467,1,16560,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
280,17576200,4468,9545,28.988905,,0,11,8,96,142948,1413,3167,17433252,18,179,170,1,37083,1,120,1,2215500,1,809366,1,831509,1,144984,1,13384491,1,10030,1,346829,1,7956,4,551771,4,65488,4,4273572,4,8108836,8,12199348,96,179892,36,3216,1,22745,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,240,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
281,17353700,4467,9545,28.988905,,0,11,8,96,137403,1403,2756,17216297,18,179,170,1,38986,1,150,1,2103100,1,788344,1,831469,1,144643,1,13299324,1,10110,1,339104,1,7645,4,564215,4,65518,4,4187343,4,8106311,8,12115655,96,175243,36,3266,1,21873,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
282,17561800,4467,9545,28.988905,,0,11,8,96,138397,1383,2826,17423403,18,179,180,1,39928,1,150,1,2218396,1,806480,1,831549,1,143271,1,13373369,1,10080,1,325367,1,7805,4,546641,4,64977,4,4284994,4,8112683,8,12217634,96,177217,36,3286,1,23626,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
283,17018200,4467,9545,28.988905,,0,11,8,96,55630,1363,2816,16962570,18,179,170,1,35680,1,100,1,2147637,1,650795,1,831499,1,115536,1,13171193,1,9960,1,273045,1,7304,4,516973,4,65428,4,4136514,4,8142802,8,12099944,96,176556,36,3357,1,21803,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
284,16859300,4468,9545,28.988905,,0,11,8,96,51513,1353,2796,16807787,18,179,140,1,25600,1,60,1,1962224,1,648170,1,831549,1,114184,1,13215830,1,10030,1,323824,1,7344,4,516161,4,64887,4,4126434,4,8147832,8,12091057,96,180413,36,3296,1,22083,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,1,240,1,9545,1,4468,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
285,16888400,4467,9545,28.988905,,0,11,8,96,55023,1493,2906,16833377,18,179,140,1,26091,1,50,1,1967875,1,657137,1,831669,1,115386,1,13224958,1,10070,1,283976,1,7475,4,519127,4,65458,4,4138357,4,8180776,8,12139542,96,176686,36,3337,1,22344,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
286,17163400,4467,9545,28.988905,,0,11,8,96,150431,2725,2766,17012969,18,179,140,1,26312,1,60,1,1967474,1,824064,1,831559,1,126989,1,13220279,1,16092,1,288836,1,7374,4,517764,4,65328,4,4134991,4,8176218,8,12131786,96,176656,36,3337,1,21101,1,2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16331,1,233,1,9545,1,4467,1,16564,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
287,17203900,4468,9545,28.988905,,0,11,8,96,103309,1473,3097,17100591,18,179,130,1,28376,1,110,1,2136315,1,806550,1,831469,1,118602,1,13163007,1,16031,1,272634,1,7214,4,514668,4,64967,4,4121785,4,8152982,8,12092068,96,179602,36,3377,1,21242,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,1,240,1,9545,1,4468,1,16565,1,9545,1,0,1,0,0,0,0,0,0,4501,1,5042,1,2,1
288,17129600,4467,9545,28.988905,,0,11,8,96,103315,1252,2776,17026285,18,179,110,1,26893,1,110,1,2108300,1,769868,1,831439,1,117490,1,13155803,1,16272,1,273305,1,7184,4,515299,4,65558,4,4126284,4,8138995,8,12085135,96,177367,36,3337,1,22033,1,2555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,1,233,1,9545,1,4467,1,16563,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
289,17127200,4467,9545,28.988905,,0,11,8,96,108770,1373,2826,17018430,18,179,70,1,28135,1,160,1,2030808,1,805298,1,831589,1,117901,1,13188617,1,15851,1,274658,1,7324,4,514247,4,65057,4,4139049,4,8159214,8,12118140,96,177297,36,3196,1,21833,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16332,1,233,1,9545,1,4467,1,16565,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
290,17209900,4468,9545,28.988905,,0,11,8,96,173024,1433,3016,17036876,18,179,120,1,32163,1,321,1,1943527,1,809265,1,831519,1,143862,1,13261680,1,14418,1,337161,1,8236,4,548324,4,65108,4,4134540,4,8138053,8,12086778,96,182798,36,3587,1,22594,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16326,1,240,1,9545,1,4468,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
291,17536600,4467,9545,28.988905,,0,11,8,96,142725,1513,2846,17393875,18,179,281,1,32494,1,110,1,2194860,1,799647,1,831539,1,125556,1,13399310,1,10080,1,343062,1,8427,4,548555,4,65128,4,4246188,4,8154234,8,12221532,96,176045,36,3296,1,26312,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
292,17704400,4467,9545,28.988905,,0,11,8,96,152235,1563,2896,17552165,18,179,170,1,36912,1,100,1,2236481,1,808804,1,831629,1,145695,1,13481421,1,10951,1,337882,1,8026,4,553404,4,65488,4,4327077,4,8146820,8,12294485,96,176516,36,3968,1,34427,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
293,17368300,4467,9545,28.988905,,0,11,8,96,158545,1363,3197,17209755,18,179,170,1,32584,1,50,1,2127758,1,802803,1,831649,1,124784,1,13277191,1,12765,1,322572,1,7364,4,515570,4,64777,4,4131303,4,8193401,8,12136666,96,184842,36,3306,1,34828,1,2705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
294,17247800,4468,9545,28.988905,,0,11,8,96,139795,1383,2856,17108005,18,179,150,1,33936,1,150,1,1939920,1,811991,1,831649,1,144303,1,13335885,1,10020,1,360556,1,7685,4,547142,4,65158,4,4180199,4,8145167,8,12141866,96,180644,36,3266,1,22674,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16328,1,240,1,9545,1,4468,1,16568,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
295,17584300,4467,9545,28.988905,,0,11,8,96,150737,1443,2836,17433563,18,179,170,1,37193,1,100,1,2192545,1,813133,1,831609,1,145475,1,13403207,1,10130,1,353833,1,7735,4,548595,4,67061,4,4246619,4,8150006,8,12217103,96,176686,36,3236,1,22043,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16333,1,233,1,9545,1,4467,1,16566,1,9545,1,0,1,0,0,0,0,0,0,4502,1,5042,1,1,1
296,17332000,4467,9545,28.988905,,0,11,8,96,137155,1383,2787,17194845,18,179,170,1,33766,1,100,1,2058252,1,806610,1,831379,1,144313,1,13310255,1,10000,1,326339,1,7635,4,548665,4,65228,4,4167294,4,8166428,8,12154380,96,176556,36,3276,1,21362,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16335,1,233,1,9545,1,4467,1,16568,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
297,17215200,4468,9545,28.988905,,0,11,8,96,100572,1413,3197,17114628,18,179,170,1,35520,1,120,1,2189469,1,654532,1,831629,1,113643,1,13272772,1,16773,1,284046,1,7825,4,516682,4,65067,4,4152916,4,8216887,8,12184600,96,182007,36,3306,1,21983,1,2645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16329,1,240,1,9545,1,4468,1,16569,1,9545,1,0,1,0,0,0,0,0,0,4503,1,5042,1,0,1
